id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category
771,542,1,2,1000,60,,2
772,543,1,2,1000,60,,2
773,544,1,2,1000,60,,2
774,545,1,2,1000,60,,2
775,546,1,2,1000,60,,2
776,547,1,2,1000,60,,2
777,548,1,2,1000,60,,2
778,549,1,2,1000,60,,2
779,549,2,2,1000,60,,2
780,550,1,2,1000,60,,2
781,551,1,2,1000,60,,2
782,552,1,2,1000,60,,2
783,553,1,2,1000,60,,2
784,554,1,2,1000,60,,2
785,555,1,2,1000,60,,2
786,555,2,2,1000,60,,2
787,555,3,2,1000,60,,2
788,555,4,2,1000,60,,2
789,555,5,2,1000,60,,2
790,555,6,2,1000,60,,2
791,555,7,2,1000,60,,2
792,555,8,2,1000,60,,2
793,556,1,2,1000,60,,2
794,556,2,2,1000,60,,2
795,557,1,2,1000,60,,2
796,557,2,2,1000,60,,2
797,557,3,2,1000,60,,2
798,558,1,2,1000,60,,2
799,559,1,2,1000,60,,2
800,560,1,2,1000,60,,2
801,561,1,2,1000,60,,2
802,561,2,2,1000,60,,2
803,562,1,2,1000,60,,2
804,563,1,2,1000,60,,2
805,563,2,2,1000,60,,2
806,564,1,2,1000,60,,2
807,565,1,2,1000,60,,2
808,565,2,2,1000,60,,2
809,565,3,2,1000,60,,2
810,565,4,2,1000,60,,2
811,566,1,2,1000,60,,2
812,567,1,2,1000,60,,2
813,568,1,2,1000,60,,2
814,569,1,2,1000,60,,2
815,569,2,2,1000,60,,2
816,570,1,2,1000,60,,2
817,570,2,2,1000,60,,2
818,570,3,2,1000,60,,2
819,570,4,2,1000,60,,2
820,570,5,2,1000,60,,2
821,570,6,2,1000,60,,2
822,571,1,2,1000,60,,2
823,571,2,2,1000,60,,2
824,571,3,2,1000,60,,2
825,571,4,2,1000,60,,2
826,571,5,2,1000,60,,2
827,572,1,2,1000,60,,2
828,573,1,2,1000,60,,2
829,574,1,2,1000,60,,2
830,575,1,2,1000,60,,2
831,576,1,2,1000,60,,2
832,577,1,2,1000,60,,2
833,578,1,2,1000,60,,2
834,579,1,2,1000,60,,2
835,580,1,2,1000,60,,2
836,581,1,2,1000,60,,2
837,582,1,2,1000,60,,2
838,582,2,2,1000,60,,2
839,582,3,2,1000,60,,2
840,582,4,2,1000,60,,2
841,582,5,2,1000,60,,2
842,583,1,2,1000,60,,2
843,584,1,2,1000,60,,2
844,585,1,2,1000,60,,2
845,586,1,2,1000,60,,2
846,587,1,2,1000,60,,2
847,588,1,2,1000,60,,2
848,589,1,2,1000,60,,2
849,590,1,2,1000,60,,2
850,591,1,2,1000,60,,2
851,592,1,2,1000,60,,2
852,593,1,2,1000,60,,2
853,594,1,2,1000,60,,2
854,595,1,2,1000,60,,2
855,596,1,2,1000,60,,2
856,597,1,2,1000,60,,2
857,598,1,2,1000,60,,2
