X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-76.937387015226207,38.624423417669455,1528,4800 Lancaster Circle,Waldorf,MD,20603,8.034,Elementary,Charles,C. Paul Barnhart Elementary School,PreK-5
-77.171952812409842,39.03166042365222,1529,10701 Gainsborough Road,Rockville,MD,20854,15.209,Middle,Montgomery,Cabin John Middle School,6-8
-76.677899140334262,39.336567268711967,1530,3701 Fernhill Avenue,Baltimore,MD,21215,30.257,Elementary,Baltimore City,Callaway Elementary School # 251,PreK-5
-76.572362040619922,38.553542771663999,1531,1350 Dares Beach Road,Prince Frederick,MD,20678,4.012,Special Education,Calvert,Calvert Country,PreK-12
-76.569055486687844,38.553475808763075,1532,1450 Dares Beach Road,Prince Frederick,MD,20678,4.004,Elementary,Calvert,Calvert Elementary School,PreK-5
-75.984554533293874,39.70084603102395,1533,79 Brick Meetinghouse Road,Rising Sun,MD,21911,7.014,Elementary,Cecil,Calvert Elementary School,K-5
-76.583174295431931,38.552878219715716,1534,520 Fox Run Boulevard,Prince Frederick,MD,20678,4.003,High,Calvert,Calvert High School,9-12
-76.934719998894352,39.055341784346346,1535,3400 Beltsville Road,Beltsville,MD,20705,16.182,Elementary,Prince George's,Calverton Elementary School,PreK-5
-76.658358899137525,39.300627371135086,1536,1100 Whitmore Avenue,Baltimore,MD,21216,30.184,PreK-8,Baltimore City,Calverton Elementary/Middle School # 075,PreK-8
-76.694140147071877,39.330231476014141,1537,3501 Hillsdale Road,Baltimore,MD,21207,30.134,Elementary,Baltimore City,Calvin Rodwell  Elementary School # 256,PreK-5
-76.090497988621934,38.54607510993177,1538,2475 Cambridge Beltway,Cambridge,MD,21613,9.009,High,Dorchester,Cambridge-South Dorchester High School,9-12
-79.30187215906146,39.665340638274301,1539,604 Pride Parkway,Accident,MD,21520,11.019,Science,Garrett,Camp Hickory Outdoor,N/A
-76.722835288212352,39.351666663829747,1540,6834 Alter Street,Baltimore,MD,21207,3.136,Elementary,Baltimore,Campfield Early Childhood Center,PreK-K
-77.147086248789464,39.12895617234733,1541,7210 Osprey Drive,Rockville,MD,20855,15.111,Elementary,Montgomery,Candlewood Elementary School,K-5
-76.993978372724413,39.068609679280605,1542,901 Cannon Road,Silver Spring,MD,20904,15.179,Elementary,Montgomery,Cannon Road Elementary School,K-5
-76.568767342178987,39.283485463096532,1543,801-829 South Highland Avenue,Baltimore,MD,21224,30.166,Middle/High,Baltimore City,Canton Building # 230,6-12
-76.445045820441379,39.03865152502788,1544,931 Blue Ridge Drive,Annapolis,MD,21409,2.116,Elementary,Anne Arundel,Cape St. Claire Elementary School,K-5
-76.91226750758139,38.881875818279184,1545,601 Suffolk Avenue,Capitol Heights,MD,20743,16.056,Elementary,Prince George's,Capitol Heights Elementary School,PreK-5
-76.636742170720481,38.314314072649282,1546,23595 Hayden Farm Lane,Leonardtown,MD,20650,18.033,Elementary,St. Mary's,Captain Walter Francis Duke Elementary School,PreK-5
-77.171692106043025,38.983029819048951,1547,7401 Persimmon Tree Lane,Bethesda,MD,20817,15.243,Elementary,Montgomery,Carderock Springs Elementary School,K-5
-77.415331114870042,39.450900194116471,1548,7922 Opossumtown Park,Frederick,MD,21702,10.026,CareerTech,Frederick,Career & Technology Center,10-12
-76.582110782661999,38.554521872165019,1549,330 Dorsey Road,Prince Frederick,MD,20678,4.025,CareerTech,Calvert,Career and Technology Academy,9-12
-76.888447154280243,38.89597509717769,1550,401 Jadeleaf Avenue,Capitol Heights,MD,20743,16.166,Elementary,Prince George's,Carmody Hills Elementary School,PreK-6
-76.520314501067659,39.392469107780272,1551,3131 East Joppa Road,Baltimore,MD,21234,3.188,Elementary,Baltimore,Carney Elementary School,PreK-5
-76.983648490762093,38.983666105269194,1552,1610 Hannon Street,Takoma Park,MD,20912,16.153,Elementary,Prince George's,Carole Highlands Elementary School,PreK-6
-75.841869764554716,38.908492919721887,1553,10855 Central Avenue,Ridgely,MD,21660,5.009,CareerTech,Caroline,Caroline Career & Technology Center,9-12
-76.55047322328312,38.845290948189565,1554,911 Galesville Road,Galesville,MD,20765,2.123,Science,Anne Arundel,Carrie Weedon Science Center,N/A
-76.992270220821766,39.539011912712397,1555,1229 Washington Road,Westminster,MD,21157,6.032,CareerTech,Carroll,Carroll County Career & Technology Center,10-12
-76.523929563417781,39.497389593070857,1556,4434 Carroll Manor Road,Baldwin,MD,21013,3.161,Elementary,Baltimore,Carroll Manor Elementary School,K-5
-77.469248803113388,39.313329275311737,1557,5624 Adamstown Road,Adamstown,MD,21710,10.066,Elementary,Frederick,Carroll Manor Elementary School,PreK-5
-76.991665067137362,39.560309618986096,1558,495 South Center Street,Westminster,MD,21157,6.027,Special Education,Carroll,Carroll Springs Special Education,PreK-12
-76.875500832933184,38.967977899062085,1559,8300 Quintana Street,New Carrollton,MD,20784,16.142,Elementary,Prince George's,Carrollton Elementary School,PreK-5
-76.93371987484413,39.393614177927084,1560,6542 Ridge Road,Sykesville,MD,21784,6.014,Elementary,Carroll,Carrolltowne Elementary School,PreK-5
-77.247546083992688,39.117150864778559,1561,100 Tschiffely Square Road,Gaithersburg,MD,20878,15.163,Elementary,Montgomery,Carson (Rachel) Elementary School,PreK-5
-75.848261316428761,37.973956146132132,1562,281-A Woodson School Road,Crisfield,MD,21817,19.005,Elementary,Somerset,Carter G. Woodson Elementary School,PreK-5
-76.652367415568492,39.304806567164619,1563,2201 Presstman Street,Baltimore,MD,21216,30.113,CareerTech,Baltimore City,Carver Vocational-Technical High School CTE # 454,9-12
-77.491506526198023,39.714207135101269,1564,14519 Pennersville Road,Cascade,MD,21719,21.023,Elementary,Washington,Cascade Elementary School,K-5
-78.814019266338022,39.669002280183371,1565,10601 Cash Valley Road,Lavale,MD,21502,1.022,Elementary,Allegany,Cash Valley Elementary School,PreK-5
-77.085859902428822,39.137296192225236,1566,17101 Cashell Road,Rockville,MD,20853,15.193,Elementary,Montgomery,Cashell Elementary School,PreK-5
-76.841352868610741,38.989635067760084,1567,9501 Greenbelt Road,Lanham,MD,20706,16.144,Elementary,Prince George's,Catherine T. Reed Elementary School,PreK-5
-77.409328263121083,39.638802815216955,1568,14745 Sabillasville Road,Thurmont,MD,21788,10.051,High,Frederick,Catoctin High School,9-12
-76.725511620972043,39.252704785325683,1569,901 South Rolling Road,Baltimore,MD,21228,3.194,Alternate,Baltimore,Catonsville Center for Alternative Studies,9-12
-76.730524275054648,39.271568954729503,1570,615 Frederick Road,Catonsville,MD,21228,3.177,Elementary,Baltimore,Former Catonsville Elementary                               ,PreK-5
-76.730869111342756,39.268198904753142,1571,106 Bloomsbury Avenue,Catonsville,MD,21228,3.217,Elementary,Baltimore,Catonsville Elementary School,PreK-5
-76.731074803983262,39.259471589816712,1572,421 Bloomsbury Avenue,Baltimore,MD,21228,3.128,High,Baltimore,Catonsville High School,9-12
-76.771400865196895,39.275946592163585,1573,2301 Edmondson Avenue,Baltimore,MD,21228,3.088,Middle,Baltimore,Catonsville Middle School,6-8
-76.605573934365154,39.313378703733939,1574,2000 Cecil Avenue,Baltimore,MD,21218,30.25,Elementary,Baltimore City,Cecil Elementary School # 007,PreK-5
-75.817418024067891,39.658175000252342,1575,971 Elk Mills Road,Elkton,MD,21921,7.03,Elementary,Cecil,Cecil Manor Elementary School,PreK-5
-75.874603668330522,39.405764417920487,1576,251 West Main Street,Cecilton,MD,21913,7.031,Elementary,Cecil,Cecilton Elementary School,PreK-5
-75.396466352747183,38.167011100218012,1577,510 Coulbourne Lane,Snow Hill,MD,21863,23.013,Special Education,Worcester,Cedar Chapel Special School,N/A
-77.232170438741321,39.249549033146316,1578,24001 Ridge Road,Germantown,MD,20876,15.214,Elementary,Montgomery,Cedar Grove Elementary School,K-5
-76.915339753039589,39.155792262955593,1579,11630 Scaggsville Road,Fulton,MD,20759,13.088,Special Education,Howard,Cedar Lane School,PreK-12
-76.808727607983712,39.439203081750762,1580,17 Nicodemus Road,Reisterstown,MD,21136,3.166,Elementary,Baltimore,Cedarmere Elementary School,PreK-5
-76.868677428562691,39.252791017347853,1581,4300 Centennial Lane,Ellicott City,MD,21042,13.036,High,Howard,Centennial High School,9-12
-76.861581229196617,39.266231344097356,1582,3825 Centennial Lane,Ellicott City,MD,21042,13.005,Elementary,Howard,Centennial Lane Elementary School,K-5
-78.824983916744713,39.600695302129751,1583,14211 Mcmullen Highway SW,Cresaptown,MD,21502,1.027,CareerTech,Allegany,Center For Career & Technical Education,11-12
-76.171733002684235,39.517693312785347,1584,253 Paradise Road,Aberdeen,MD,21001,12.018,Alternate,Harford,Center for Educational Opportunity,6-12
-76.649814753873983,39.130814915132184,1585,800 Stevenson Road,Severn,MD,21144,2.006,CareerTech,Anne Arundel,Center of Applied Technology North,9-12
-76.561590993326618,38.921723215738247,1586,211 Central Avenue East,Edgewater,MD,21037,2.019,CareerTech,Anne Arundel,Center of Applied Technology South,9-12
-77.334023482796795,39.334884514837789,1587,3601 Carriage Hill Drive,Frederick,MD,21704,10.071,Elementary,Frederick,Centerville Elementary School,K-5
-76.561328046561499,38.923520473131589,1588,130 Stepney Lane,Edgewater,MD,21037,2.117,Elementary,Anne Arundel,Central Elementary School,K-5
-76.891589886047214,38.882773760321115,1589,200 Cabin Branch Road,Capitol Heights,MD,20743,16.01,High,Prince George's,Central High School,9-12
-76.557539476410895,38.919485481192801,1590,221 Central Avenue East,Edgewater,MD,21037,2.018,Middle,Anne Arundel,Central Middle School,6-8
-76.566694450914781,38.925451289821666,1591,140 Stepney Lane,Edgewater,MD,21037,2.014,Special Education,Anne Arundel,Central Special,PreK-12
-76.070466705832999,39.04859627817784,1592,213 Homewood Avenue,Centreville,MD,21617,17.005,Elementary,Queen Anne's,Centreville Elementary School,PreK-2
-76.050143625086946,39.034089976279738,1593,231 Ruthsburg Road,Centreville,MD,21617,17.004,Middle,Queen Anne's,Centreville Middle School,6-8
-76.991139328117328,39.424682522728666,1594,355 Ronsdale Road,Sykesville,MD,21784,6.048,High,Carroll,Century High School,9-12
-76.981286270111184,38.969660179319298,1595,6609 Riggs Road,Hyattsville,MD,20782,16.167,Elementary,Prince George's,Cesar Chavez Elementary School,PreK-6
-76.765147954812207,39.314082292874907,1596,1918 Winder Road,Windsor Mill,MD,21244,3.125,Elementary,Baltimore,Chadwick Elementary School,PreK-5
-76.00834698761723,38.862769349119446,1597,11430 Cordova Road,Cordova,MD,21625,20.006,Elementary,Talbot,Chapel District Elementary School,PreK-5
-76.736789830125289,38.98666200792217,1598,12711 Milan Way,Bowie,MD,20715,16.223,Special Education,Prince George's,Chapel Forge Early Childhood Center,PreK
-76.435612855086276,39.400888119831841,1599,5200 Joppa Road,Perry Hall,MD,21128,3.067,Elementary,Baltimore,Chapel Hill Elementary School,K-5
-76.63595260458635,39.279836126159687,1600,1327 Washington Boulevard,Baltimore,MD,21230,30.018,Elementary,Baltimore City,Charles Carroll Barrister Elementary School # 034,PreK-5
-76.881456766573152,38.967275931227775,1601,6130 Lamont Drive,New Carrollton,MD,20784,16.11,Middle,Prince George's,Charles Carroll Middle School,6-8
-76.834906577894841,38.931899851221353,1602,10001 Ardwick Ardmore Road,Springdale,MD,20774,16.174,High,Prince George's,Charles Herbert Flowers High School,9-12
-76.486533220959373,39.273157838184396,1603,7800 West Collingham Drive,Baltimore,MD,21222,3.173,Elementary,Baltimore,Charlesmont Elementary School,PreK-5
-75.982332619608869,39.574357565992877,1604,550 Baltimore Street,Charlestown,MD,21914,7.038,Elementary,Cecil,Charlestown Elementary School,PreK-5
-76.393065047274291,39.343867012833513,1605,11701 Eastern Avenue,Baltimore,MD,21220,3.135,Elementary,Baltimore,Chase Elementary School,PreK-5
-76.826458819166348,39.463508333700304,1606,222 New Avenue,Reisterstown,MD,21136,3.002,Elementary,Baltimore,Chatsworth Elementary School,PreK-5
-76.963509306832805,39.005154109958482,1607,9000 25th Avenue,Adelphi,MD,20783,16.158,Elementary,Prince George's,Cherokee Lane Elementary School,K-6
-75.860544587671356,39.67406740018037,1608,2535 Singerly Road,Elkton,MD,21921,7.039,Middle,Cecil,Cherry Hill Middle School,6-8
-76.623972966604754,39.247938571185983,1609,801 Bridgeview Road,Baltimore,MD,21225,30.22,PreK-8,Baltimore City,Cherry Hill Elementary/Middle School #159,PreK-8
-76.458366479648788,39.11253418924202,1610,4804 Mountain Road,Pasadena,MD,21122,2.009,Middle,Anne Arundel,Chesapeake Bay Middle School,6-8
-75.815828051829072,39.526982959982853,1611,214 Third Street,Chesapeake City,MD,21915,7.015,Elementary,Cecil,Chesapeake City Elementary School,K-5
-76.462183743786198,39.110813954264337,1612,4798 Mountain Road,Pasadena,MD,21122,2.012,High,Anne Arundel,Chesapeake High School,9-12
-76.421351410044736,39.290503288836199,1613,1801 Turkey Point Road,Baltimore,MD,21221,3.003,High,Baltimore,Chesapeake High School,9-12
-76.448974498131889,39.221409394324859,1614,2112 Lodge Farm Road,Baltimore,MD,21219,3.035,Elementary,Baltimore,Chesapeake Terrace Elementary School,PreK-5
-77.080211757656329,38.978515035828714,1615,4015 Rosemary Street,Chevy Chase,MD,20815,15.032,Elementary,Montgomery,Chevy Chase Elementary School,3-6
-76.983880525599986,38.957454978157067,1616,1420 Chillum Road,Hyattsville,MD,20782,16.09,Elementary,Prince George's,Chillum Elementary School,PreK-5
-76.601561292941668,39.35487948001537,1617,900 Woodbourne Avenue,Baltimore,MD,21212,30.206,Middle/High,Baltimore City,Chinquapin Building # 046,5-8
-75.6031581156724,38.376015139949324,1618,711 Lake Street,Salisbury,MD,21801,22.02,Elementary,Wicomico,Chipman Elementary School,PreK-1
-76.090447049653747,38.559321060654625,1619,1103 Mace's Lane,Cambridge,MD,21613,9.016,Elementary,Dorchester,Choptank Elementary School,PreK-5
-76.707230324628526,38.360823398332926,1620,25390 Colton Point Road,Morganza,MD,20660,18.019,High,St. Mary's,Chopticon High School,9-12
-76.248337383814899,39.475346482333649,1621,4299 Church Creek Road,Belcamp,MD,21017,12.034,Elementary,Harford,Church Creek Elementary School,PreK-5
-75.980540116799375,39.14735938396997,1622,631 Main Street,Church Hill,MD,21623,17.013,Elementary,Queen Anne's,Church Hill Elementary School,PreK-4
-76.779507005402607,39.368990816703999,1623,3820 Fernside Road,Randallstown,MD,21133,3.026,Elementary,Baltimore,Church Lane Elementary School,PreK-5
-77.174980802365582,39.04217386605432,1624,11300 Gainsborough Road,Potomac,MD,20854,15.053,High,Montgomery,Churchill (Winston) High School,9-12
-76.244999386152941,39.561259080825081,1625,2935 Level Road,Churchville,MD,21028,12.051,Elementary,Harford,Churchville Elementary School,PreK-5
-76.597285560124263,39.290098884166035,1626,100 South Caroline Street,Baltimore,MD,21231,30.202,PreK-8,Baltimore City,City Springs Elementary/Middle School # 008,PreK-8
-76.553747888819245,39.301170201096369,1627,5301 Erdman Avenue,Baltimore,MD,21205,30.171,Special Education,Baltimore City,Claremont Special Education High School # 307,9-12
-77.281687392697179,39.235959461827925,1628,13530 Redgrave Place,Clarksburg,MD,20871,15.003,Elementary,Montgomery,Clarksburg Elementary School,K-5
-77.270179310950937,39.224208067768025,1629,22500 Wims Road,Clarksburg,MD,20871,15.196,High,Montgomery,Clarksburg High School,9-12
-76.929394679888887,39.219175032697066,1630,12041 Route 108,Clarksville,MD,21029,13.037,Elementary,Howard,Clarksville Elementary School,K-5
-76.923452603660479,39.190523765925683,1631,6535 South Trotter Road,Clarksville,MD,21029,13.031,Middle,Howard,Clarksville Middle School,6-8
-77.934199998372776,39.65676246470845,1632,12627 Broadfording Road,Clear Spring,MD,21722,21.042,Elementary,Washington,Clear Spring Elementary School,PreK-5
-77.937039652935937,39.657593875918018,1633,12630 Broadfording Road,Clear Spring,MD,21722,21.005,High,Washington,Clear Spring High School,9-12
-77.936188877394983,39.658422373875503,1634,12628 Broadfording Road,Clear Spring,MD,21722,21.007,Middle,Washington,Clear Spring Middle School,6-8
-77.20742116814759,39.265938991057098,1635,9930 Moyer Road,Damascus,MD,20872,15.154,Elementary,Montgomery,Clearspring Elementary School,HS-5
-76.87315996343996,39.194165959727556,1636,10320 Quarterstaff Road,Columbia,MD,21044,13.034,Elementary,Howard,Clemens Crossing Elementary School,K-5
-77.249839591609188,39.165882649737611,1637,18808 Waring Station Road,Germantown,MD,20874,15.259,Middle,Montgomery,Clemente (Roberto) Middle School,6-8
-76.921883095942164,38.761100070161888,1638,9420 Temple Hill Road,Clinton,MD,20735,16.053,Elementary,Prince George's,Clinton Grove Elementary School,K-6
-77.261570446562757,39.159035867736932,1639,18501 Cinnamon Drive,Germantown,MD,20874,15.148,Elementary,Montgomery,Clopper Mill Elementary School,HS-5
-76.994243294884853,39.107661249699454,1640,800 Briggs-Chaney Road,Silver Spring,MD,20904,15.234,Elementary,Montgomery,Cloverly Elementary School,K-5
-76.629540142627405,39.472754127693477,1641,10401 Greenside Drive,Cockeysville,MD,21030,3.006,Middle,Baltimore,Cockeysville Middle School,6-8
-75.828266324678992,38.75478709419194,1642,25320 Richardson Road,Federalsburg,MD,21632,5.004,High,Caroline,Col. Richardson High School,9-12
