id,mode,starttime,endtime,traveltime
259,Car,00:00:00,23:59:59,1.2137155196833656
260,Car,00:00:00,23:59:59,0.6621980616149462
261,Car,00:00:00,23:59:59,7.580265948798879
262,Car,00:00:00,23:59:59,8.8943756986485685
263,Car,00:00:00,23:59:59,5.5056330484910205
264,Car,00:00:00,23:59:59,4.9819362110321741
265,Car,00:00:00,23:59:59,36.73497833520286
266,Car,00:00:00,23:59:59,115.57306513411217
267,Car,00:00:00,23:59:59,1.6421409752771974
268,Car,00:00:00,23:59:59,39.693314506841546
269,Car,00:00:00,23:59:59,2.3043762492531359
270,Car,00:00:00,23:59:59,21.591553452823035
271,Car,00:00:00,23:59:59,29.79367763872515
272,Car,00:00:00,23:59:59,3.4979823001648565
273,Car,00:00:00,23:59:59,0.8181680436316284
274,Car,00:00:00,23:59:59,26.738455714846484
275,Car,00:00:00,23:59:59,72.199218257930099
276,Car,00:00:00,23:59:59,5.6637552854517557
277,Car,00:00:00,23:59:59,21.500197426749427
278,Car,00:00:00,23:59:59,249.17230595290351
279,Car,00:00:00,23:59:59,1.607267900191222
280,Car,00:00:00,23:59:59,2.0908785772369902
281,Car,00:00:00,23:59:59,0.32950335370573475
282,Car,00:00:00,23:59:59,91.019307208512927
283,Car,00:00:00,23:59:59,0.4036986638826894
284,Car,00:00:00,23:59:59,1.0239104758172177
285,Car,00:00:00,23:59:59,0.32950335370573475
286,Car,00:00:00,23:59:59,89.278382357523228
287,Car,00:00:00,23:59:59,1.6492085275807364
288,Car,00:00:00,23:59:59,1.2433188000528812
289,Car,00:00:00,23:59:59,9.847330395678382
290,Car,00:00:00,23:59:59,1.2433188000528812
291,Car,00:00:00,23:59:59,98.5128620908594
292,Car,00:00:00,23:59:59,694.80887724458546
293,Car,00:00:00,23:59:59,24.201349508475705
294,Car,00:00:00,23:59:59,142.1807469180595
295,Car,00:00:00,23:59:59,21.92661014154742
296,Car,00:00:00,23:59:59,24.138228221151262
297,Car,00:00:00,23:59:59,3.159568677619946
298,Car,00:00:00,23:59:59,0.29078252821236794
299,Car,00:00:00,23:59:59,3.2070341993557587
300,Car,00:00:00,23:59:59,10.573788472139444
301,Car,00:00:00,23:59:59,29.608945550714473
302,Car,00:00:00,23:59:59,15.233535750535989
303,Car,00:00:00,23:59:59,41.314983435067489
304,Car,00:00:00,23:59:59,25.98737855899854
305,Car,00:00:00,23:59:59,124.28949656093627
306,Car,00:00:00,23:59:59,26.944628463185726
307,Car,00:00:00,23:59:59,49.147397461864784
308,Car,00:00:00,23:59:59,66.28905154867455
309,Car,00:00:00,23:59:59,320.1888954015846
310,Car,00:00:00,23:59:59,1.1951981760116392
311,Car,00:00:00,23:59:59,1.3860346212720998
312,Car,00:00:00,23:59:59,78.896478563763793
313,Car,00:00:00,23:59:59,13.854046529497563
314,Car,00:00:00,23:59:59,0.6515841766224137
315,Car,00:00:00,23:59:59,0.76123373956859064
316,Car,00:00:00,23:59:59,73.996709176606359
317,Car,00:00:00,23:59:59,26.190831026340192
318,Car,00:00:00,23:59:59,327.23421011995873
319,Car,00:00:00,23:59:59,54.278688539778017
320,Car,00:00:00,23:59:59,38.91561051811741
321,Car,00:00:00,23:59:59,0.6162289215219893
322,Car,00:00:00,23:59:59,66.429600996619399
