id,from_lane,to_lane,group_id,max_speed,tags
18998,526702,496301,1081,55,
16753,527000,116900,261,60,
16752,527000,116700,260,60,
19258,527500,533000,1163,60,
19259,527500,533700,1164,60,
19197,527900,530200,1147,55,
19198,527900,530201,1147,55,
19199,527900,530202,1147,55,
19202,527901,530202,1147,55,
19201,527901,530201,1147,55,
19200,527901,530200,1147,55,
19205,527902,530202,1147,55,
19203,527902,530200,1147,55,
19204,527902,530201,1147,55,
16981,528100,185100,345,30,
16983,528100,188600,347,60,
16982,528100,187800,346,60,
19366,529600,545700,1211,50,
19367,529600,546600,1212,50,
19365,529600,544700,1210,50,
16810,530100,141500,293,50,
16812,530100,146100,295,50,
16811,530100,142300,294,50,
16682,530300,109000,236,55,
16683,530300,109001,236,55,
16691,530300,109100,237,55,
16684,530300,109002,236,55,
16687,530301,109002,236,55,
16686,530301,109001,236,55,
16685,530301,109000,236,55,
16692,530301,109100,237,55,
16690,530302,109002,236,55,
16688,530302,109000,236,55,
16689,530302,109001,236,55,
16693,530302,109100,237,55,
18375,531900,347602,817,55,
18370,531900,347400,816,55,
18373,531900,347600,817,55,
18374,531900,347601,817,55,
18377,531901,347601,817,55,
18378,531901,347602,817,55,
18371,531901,347400,816,55,
18376,531901,347600,817,55,
18380,531902,347601,817,55,
18381,531902,347602,817,55,
18372,531902,347400,816,55,
18379,531902,347600,817,55,
18133,532000,311100,733,60,
18132,532000,311000,732,60,
19950,532700,600100,1441,60,
19951,532700,600101,1441,60,
19948,532700,599900,1440,60,
19953,532701,600101,1441,60,
19952,532701,600100,1441,60,
19949,532701,599900,1440,60,
16313,532800,24800,71,60,
16314,532800,24801,71,60,
16318,532800,24901,72,60,
16317,532800,24900,72,60,
16315,532801,24800,71,60,
16320,532801,24901,72,60,
16319,532801,24900,72,60,
16316,532801,24801,71,60,
20308,532900,635501,1577,60,
20312,532900,635601,1578,60,
20307,532900,635500,1577,60,
20311,532900,635600,1578,60,
20314,532901,635601,1578,60,
20313,532901,635600,1578,60,
20310,532901,635501,1577,60,
20309,532901,635500,1577,60,
17469,533600,254400,529,60,
17468,533600,254300,528,60,
19194,534100,530200,1146,55,
19195,534100,530201,1146,55,
19196,534100,530202,1146,55,
19262,534200,534400,1167,60,
19264,534200,534501,1168,60,
19263,534200,534500,1168,60,
19218,534300,532000,1150,60,
19219,534400,532000,1151,60,
17098,534700,200500,395,60,
17099,534700,200501,395,60,
17094,534700,200200,394,60,
17090,534700,199800,393,60,
17095,534700,200201,394,60,
17091,534700,199801,393,60,
17100,534701,200500,395,60,
17097,534701,200201,394,60,
17093,534701,199801,393,60,
17096,534701,200200,394,60,
17092,534701,199800,393,60,
17101,534701,200501,395,60,
19398,534800,550400,1219,60,
19399,534800,550500,1220,60,
19300,534900,535802,1183,55,
19307,534900,536300,1184,55,
19298,534900,535800,1183,55,
19299,534900,535801,1183,55,
19303,534901,535802,1183,55,
19308,534901,536300,1184,55,
19302,534901,535801,1183,55,
19301,534901,535800,1183,55,
19304,534902,535800,1183,55,
19305,534902,535801,1183,55,
19309,534902,536300,1184,55,
19306,534902,535802,1183,55,
19899,535100,585901,1421,60,
19893,535100,585501,1419,60,
19896,535100,585700,1420,60,
19892,535100,585500,1419,60,
19898,535100,585900,1421,60,
19895,535101,585501,1419,60,
19897,535101,585700,1420,60,
19900,535101,585900,1421,60,
19894,535101,585500,1419,60,
19901,535101,585901,1421,60,
19854,535200,584700,1408,60,
19632,535500,558902,1286,55,
19630,535500,558900,1286,55,
19631,535500,558901,1286,55,
18762,535700,446600,984,60,
18764,535700,447300,986,60,
18763,535700,447100,985,60,
19209,536200,530400,1149,55,
19211,536200,530402,1149,55,
19210,536200,530401,1149,55,
19214,536201,530402,1149,55,
19212,536201,530400,1149,55,
19213,536201,530401,1149,55,
19217,536202,530402,1149,55,
19215,536202,530400,1149,55,
19216,536202,530401,1149,55,
18341,537000,342700,805,60,
18342,537000,342701,805,60,
18343,537000,344300,806,60,
18344,537000,344301,806,60,
17278,537100,221400,454,60,
18972,537200,493100,1068,60,
18971,537200,492800,1067,40,
19826,537500,571400,1392,55,
19823,537500,571200,1391,55,
19827,537500,571401,1392,55,
19828,537500,571402,1392,55,
19829,537501,571400,1392,55,
19824,537501,571200,1391,55,
19831,537501,571402,1392,55,
19830,537501,571401,1392,55,
19833,537502,571401,1392,55,
19832,537502,571400,1392,55,
19834,537502,571402,1392,55,
19825,537502,571200,1391,55,
19347,537700,541700,1202,55,
19348,537700,541701,1202,55,
19349,537700,541702,1202,55,
19352,537701,541702,1202,55,
19351,537701,541701,1202,55,
19350,537701,541700,1202,55,
19354,537702,541701,1202,55,
19355,537702,541702,1202,55,
19353,537702,541700,1202,55,
17276,538000,220900,452,60,
17277,538000,221200,453,60,
18732,541400,439200,968,60,
19850,541500,575200,1404,60,
19851,541500,575300,1405,60,
19852,541500,577300,1406,60,
17578,541600,262300,572,60,
17577,541600,262200,571,60,
17576,541600,261900,570,60,
16989,545600,190700,353,30,
16987,545600,188800,351,60,
16988,545600,189700,352,60,
20026,546500,616200,1484,60,
20025,546500,615300,1483,60,
20027,546500,616700,1485,60,
19189,548000,528200,1141,50,
19188,548000,528000,1140,50,
19190,548000,529700,1142,50,
20364,549500,637700,1594,55,
20365,549500,637701,1594,55,
20358,549500,636800,1593,55,
20359,549500,636801,1593,55,
20360,549501,636800,1593,55,
20361,549501,636801,1593,55,
20366,549501,637700,1594,55,
20367,549501,637701,1594,55,
20362,549502,636800,1593,55,
20368,549502,637700,1594,55,
20369,549502,637701,1594,55,
20363,549502,636801,1593,55,
20018,549700,615200,1480,60,
20016,549700,612900,1479,60,
20017,549700,612901,1479,60,
16416,549900,46800,115,60,
16417,549900,46801,115,60,
16419,549901,46801,115,60,
16418,549901,46800,115,60,
18463,550200,355100,837,60,
18464,550200,355700,838,60,
19275,550300,534902,1173,55,
19274,550300,534901,1173,55,
19273,550300,534900,1173,55,
19276,550301,534900,1173,55,
19278,550301,534902,1173,55,
19277,550301,534901,1173,55,
19279,550302,534900,1173,55,
19280,550302,534901,1173,55,
19281,550302,534902,1173,55,
19292,550400,535001,1177,60,
19291,550400,535000,1177,60,
19293,550400,535200,1178,60,
19855,550500,584700,1409,60,
18004,550600,296900,697,60,
18001,550600,296800,696,60,
18005,550600,296901,697,60,
17992,550600,296700,695,60,
17993,550600,296701,695,60,
17994,550600,296702,695,60,
18006,550601,296900,697,60,
17997,550601,296702,695,60,
17995,550601,296700,695,60,
17996,550601,296701,695,60,
18002,550601,296800,696,60,
18007,550601,296901,697,60,
18008,550602,296900,697,60,
18009,550602,296901,697,60,
18000,550602,296702,695,60,
17999,550602,296701,695,60,
17998,550602,296700,695,60,
18003,550602,296800,696,60,
20139,550700,626400,1529,60,
20147,550700,626500,1530,60,
20135,550700,626300,1528,60,
20148,550700,626501,1530,60,
20140,550700,626401,1529,60,
20142,550700,626403,1529,60,
20141,550700,626402,1529,60,
20136,550700,626301,1528,60,
20149,550701,626500,1530,60,
20145,550701,626402,1529,60,
20144,550701,626401,1529,60,
20143,550701,626400,1529,60,
20138,550701,626301,1528,60,
20137,550701,626300,1528,60,
20150,550701,626501,1530,60,
20146,550701,626403,1529,60,
18607,550800,388400,893,60,
18608,550800,388401,893,60,
18609,550801,388400,893,60,
18610,550801,388401,893,60,
18873,551500,475401,1021,55,
18872,551500,475400,1021,55,
18870,551500,474500,1020,55,
18875,551501,475401,1021,55,
18871,551501,474500,1020,55,
18874,551501,475400,1021,55,
16202,551600,18300,40,55,
16203,551600,18301,40,55,
17869,551800,283100,651,55,
17860,551800,282900,650,55,
17861,551800,282901,650,55,
17862,551800,282902,650,55,
17870,551801,283100,651,55,
17865,551801,282902,650,55,
17864,551801,282901,650,55,
17863,551801,282900,650,55,
17866,551802,282900,650,55,
17867,551802,282901,650,55,
17868,551802,282902,650,55,
17871,551802,283100,651,55,
20200,551900,627401,1539,60,
20195,551900,627300,1538,60,
20199,551900,627400,1539,60,
20196,551900,627301,1538,60,
20201,551901,627400,1539,60,
20202,551901,627401,1539,60,
20198,551901,627301,1538,60,
20197,551901,627300,1538,60,
19410,552800,550701,1222,60,
19401,552800,550601,1221,60,
19415,552800,550800,1223,60,
19402,552800,550602,1221,60,
19409,552800,550700,1222,60,
19416,552800,550801,1223,60,
19400,552800,550600,1221,60,
19403,552801,550600,1221,60,
19412,552801,550701,1222,60,
19411,552801,550700,1222,60,
19417,552801,550800,1223,60,
19418,552801,550801,1223,60,
19405,552801,550602,1221,60,
19404,552801,550601,1221,60,
19408,552802,550602,1221,60,
19420,552802,550801,1223,60,
19406,552802,550600,1221,60,
19419,552802,550800,1223,60,
19407,552802,550601,1221,60,
19414,552802,550701,1222,60,
19413,552802,550700,1222,60,
18740,552900,442801,975,60,
18743,552900,442900,976,55,
18744,552900,442901,976,55,
18739,552900,442800,975,60,
18746,552901,442901,976,55,
18741,552901,442800,975,60,
18742,552901,442801,975,60,
18745,552901,442900,976,55,
20223,553700,630900,1546,60,
20224,553700,631700,1547,60,
20035,553800,617400,1493,60,
20036,553800,617500,1494,60,
19991,554300,610300,1470,60,
19990,554300,610200,1469,60,
20193,554400,627200,1537,55,
20189,554400,627100,1536,55,
20190,554400,627101,1536,55,
20192,554401,627101,1536,55,
20191,554401,627100,1536,55,
20194,554401,627200,1537,55,
20084,554600,624800,1512,60,
20082,554600,624700,1511,55,
20083,554600,624701,1511,55,
18428,555900,350001,830,60,
18435,555900,351900,832,60,
18432,555900,350801,831,60,
18427,555900,350000,830,60,
18436,555900,351901,832,60,
18431,555900,350800,831,60,
18437,555901,351900,832,60,
18438,555901,351901,832,60,
18434,555901,350801,831,60,
18430,555901,350001,830,60,
18433,555901,350800,831,60,
18429,555901,350000,830,60,
19884,556000,584900,1417,60,
19888,556000,585000,1418,60,
19885,556000,584901,1417,60,
19881,556000,584801,1416,60,
19880,556000,584800,1416,60,
19889,556000,585001,1418,60,
19882,556001,584800,1416,60,
19887,556001,584901,1417,60,
19886,556001,584900,1417,60,
19891,556001,585001,1418,60,
19890,556001,585000,1418,60,
19883,556001,584801,1416,60,
16923,556300,171700,329,60,
16924,556300,171701,329,60,
16919,556300,156600,328,60,
16920,556300,156601,328,60,
16915,556300,156500,327,60,
16916,556300,156501,327,60,
16918,556301,156501,327,60,
16917,556301,156500,327,60,
16922,556301,156601,328,60,
16921,556301,156600,328,60,
16926,556301,171701,329,60,
16925,556301,171700,329,60,
19714,556700,566200,1321,60,
19715,556700,566600,1322,60,
18027,557300,299200,704,40,
18028,557300,299201,704,40,
18033,557300,306100,706,40,
18034,557300,306101,706,40,
18031,557300,299800,705,40,
18029,557301,299200,704,40,
18035,557301,306100,706,40,
18036,557301,306101,706,40,
18030,557301,299201,704,40,
18032,557301,299800,705,40,
16208,557800,22600,42,40,
16209,557800,22601,42,40,
16212,557800,23100,43,40,
16216,557800,24000,44,40,
16213,557800,23101,43,40,
16211,557801,22601,42,40,
16215,557801,23101,43,40,
16210,557801,22600,42,40,
16214,557801,23100,43,40,
16217,557801,24000,44,40,
19102,557900,523300,1114,60,
18519,558200,370301,867,60,
18522,558200,370600,868,60,
18523,558200,370601,868,60,
18518,558200,370300,867,60,
18526,558200,370700,869,60,
18521,558201,370301,867,60,
18520,558201,370300,867,60,
18525,558201,370601,868,60,
18527,558201,370700,869,60,
18524,558201,370600,868,60,
18538,558700,371200,873,60,
19696,558800,561200,1308,60,
19697,558800,561600,1309,60,
19698,558800,562400,1310,60,
19326,559100,537600,1191,55,
19335,559100,537800,1192,55,
19327,559100,537601,1191,55,
19328,559100,537602,1191,55,
19330,559101,537601,1191,55,
19331,559101,537602,1191,55,
19329,559101,537600,1191,55,
19336,559101,537800,1192,55,
19337,559102,537800,1192,55,
19332,559102,537600,1191,55,
19333,559102,537601,1191,55,
19334,559102,537602,1191,55,
16294,559200,24601,66,60,
16286,559200,24401,64,60,
16281,559200,24300,63,60,
16282,559200,24301,63,60,
16289,559200,24500,65,60,
16293,559200,24600,66,60,
16285,559200,24400,64,60,
16290,559200,24501,65,60,
16288,559201,24401,64,60,
16287,559201,24400,64,60,
16296,559201,24601,66,60,
16295,559201,24600,66,60,
16284,559201,24301,63,60,
16292,559201,24501,65,60,
16283,559201,24300,63,60,
16291,559201,24500,65,60,
16175,560400,14700,28,60,
16176,560400,14701,28,60,
16183,560400,16700,30,60,
16179,560400,15500,29,60,
16180,560400,15501,29,60,
16182,560401,15501,29,60,
16184,560401,16700,30,60,
16181,560401,15500,29,60,
16178,560401,14701,28,60,
16177,560401,14700,28,60,
16242,560500,24501,53,60,
16233,560500,24300,51,60,
16234,560500,24301,51,60,
