id,mode,starttime,endtime,traveltime,length
211,Car,00:00:00,23:59:59,1.74640512315367,29.106775337962812
212,Car,00:00:00,23:59:59,66.28905154867455,1104.8184096652633
213,Car,00:00:00,23:59:59,24.378983385158776,406.31671480575807
214,Car,00:00:00,23:59:59,0.3536814056743776,5.894694810325037
215,Car,00:00:00,23:59:59,5.0886324401859415,84.81060851819824
216,Car,00:00:00,23:59:59,23.789607259193957,396.4937715146628
217,Car,00:00:00,23:59:59,15.94201494360348,265.70046162025733
218,Car,00:00:00,23:59:59,3.3323279560056518,55.538843697800289
219,Car,00:00:00,23:59:59,6.4642062685393125,107.73685733173882
220,Car,00:00:00,23:59:59,16.502790104300288,275.0467217755396
221,Car,00:00:00,23:59:59,1.0653961988899181,17.756617520114624
222,Car,00:00:00,23:59:59,3.2725856667255719,54.543138079901759
223,Car,00:00:00,23:59:59,735.01608709046297,12250.277918388885
224,Car,00:00:00,23:59:59,273.73949795033178,4562.3286156988379
225,Car,00:00:00,23:59:59,1.153759864500236,19.229346458468797
226,Car,00:00:00,23:59:59,1.328108890097512,22.135165876410404
227,Car,00:00:00,23:59:59,12.397821619757984,206.63052563358809
228,Car,00:00:00,23:59:59,1.328108890097512,22.135165876410404
229,Car,00:00:00,23:59:59,21.410567919902224,356.84308413927602
230,Car,00:00:00,23:59:59,124.85609113948938,2080.9365170727051
231,Car,00:00:00,23:59:59,1.0517592992530833,17.52933567767538
232,Car,00:00:00,23:59:59,21.853844056957801,364.23102566721752
233,Car,00:00:00,23:59:59,2.148758436508365,35.812669258585245
234,Car,00:00:00,23:59:59,2.1040481763292389,35.067497659463001
235,Car,00:00:00,23:59:59,2.6273106666574657,43.78854614176666
236,Car,00:00:00,23:59:59,1.2348147638565268,20.5802625284723
237,Car,00:00:00,23:59:59,1.9679601221282723,32.79936160827284
238,Car,00:00:00,23:59:59,25.395843430518891,423.26439578656078
239,Car,00:00:00,23:59:59,2.963822657780563,49.39708381397816
240,Car,00:00:00,23:59:59,0.4662739227113918,7.7712382621755
241,Car,00:00:00,23:59:59,133.88524463396851,2231.422529036071
242,Car,00:00:00,23:59:59,0.79203187293405519,13.200541775992562
243,Car,00:00:00,23:59:59,26.944628463185726,449.07750031480833
244,Car,00:00:00,23:59:59,22.14852370333545,338.3804939495813
245,Car,00:00:00,23:59:59,0.7386285796219799,12.310486175414063
246,Car,00:00:00,23:59:59,26.584431348566465,443.0742102685258
247,Car,00:00:00,23:59:59,0.68183737338278427,11.363965314211384
248,Car,00:00:00,23:59:59,0.90334569073969939,15.055773556937536
249,Car,00:00:00,23:59:59,0.9447477317079198,14.433657448009942
250,Car,00:00:00,23:59:59,6.4303021203971493,107.17178774398079
251,Car,00:00:00,23:59:59,0.047117307628782135,0.7852890887104708
252,Car,00:00:00,23:59:59,0.047364508384625414,0.7894091046038688
253,Car,00:00:00,23:59:59,0.19027959077254217,3.171329049936914
254,Car,00:00:00,23:59:59,40.06491496291623,612.1033571712919
255,Car,00:00:00,23:59:59,1.258852762474763,20.980896159282885
256,Car,00:00:00,23:59:59,16.081323359797217,245.68708121307637
257,Car,00:00:00,23:59:59,1.569840799616275,23.983698069969535
258,Car,00:00:00,23:59:59,0.6793563159384605,11.322614323725222
259,Car,00:00:00,23:59:59,1.2137155196833656,18.542890829463328
260,Car,00:00:00,23:59:59,0.6621980616149462,11.036643189556594
261,Car,00:00:00,23:59:59,7.580265948798879,115.80971130990004
262,Car,00:00:00,23:59:59,8.8943756986485685,148.23971356915217
263,Car,00:00:00,23:59:59,5.5056330484910205,84.11390553190563
264,Car,00:00:00,23:59:59,4.9819362110321741,83.032336609685728
265,Car,00:00:00,23:59:59,36.73497833520286,306.1250643598795
266,Car,00:00:00,23:59:59,115.57306513411217,963.10964660470245
267,Car,00:00:00,23:59:59,1.6421409752771974,27.369038149832964
268,Car,00:00:00,23:59:59,39.693314506841546,606.42612343947872
269,Car,00:00:00,23:59:59,2.3043762492531359,38.406301545902259
270,Car,00:00:00,23:59:59,21.591553452823035,359.8595121010967
271,Car,00:00:00,23:59:59,29.79367763872515,455.18155029213875
272,Car,00:00:00,23:59:59,3.4979823001648565,53.441439005635644
273,Car,00:00:00,23:59:59,0.8181680436316284,13.636144969434392
274,Car,00:00:00,23:59:59,26.738455714846484,445.64128509351769
275,Car,00:00:00,23:59:59,72.199218257930099,1103.044494708822
276,Car,00:00:00,23:59:59,5.6637552854517557,94.395996940933088
