id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category,length
1,1,1,1,1000,60,,3,174.52907109365688
2,1,2,1,1000,60,,3,38.130858247480575
3,1,3,1,1000,60,,3,27.955480475324855
4,1,4,1,1000,60,,3,28.479386366165762
5,1,5,1,1000,60,,3,38.590979513720697
6,1,6,1,1000,60,,3,41.100251215094218
7,1,7,1,1000,60,,3,22.684602480621017
8,1,8,1,1000,60,,3,103.8460847680639
9,1,9,1,1000,60,,3,80.127529336784846
10,1,10,1,1000,60,,3,28.33849166447428
11,2,1,1,1000,60,,4,159.24444455860871
12,2,2,1,1000,60,,4,42.115395007903345
13,2,3,1,1000,60,,4,23.980653647106571
14,2,4,1,1000,60,,4,81.930212930711193
15,2,5,1,1000,60,,4,114.75428099188203
16,2,6,1,1000,60,,4,198.14578061794973
17,2,7,1,1000,60,,4,71.315468772957715
18,2,8,1,1000,60,,4,137.54275775381049
19,2,9,1,1000,60,,4,26.671619247478979
20,3,1,1,1000,60,,3,31.9942059854141
21,3,2,1,1000,60,,3,119.89890304800996
22,3,3,1,1000,60,,3,31.568850550496364
23,3,4,1,1000,60,,3,49.902094441312514
24,3,5,1,1000,60,,3,51.96019326758107
25,4,1,3,1000,55,,1,37.11115428236509
26,4,2,3,1000,55,,1,162.19323348875605
27,4,3,3,1000,55,,1,234.34687418477625
28,5,1,1,1000,60,,6,46.916020472462456
29,5,2,1,1000,60,,6,32.953126429091185
30,5,3,1,1000,60,,6,29.456156110889584
31,5,4,1,1000,60,,6,20.27910606929094
32,5,5,1,1000,60,,6,37.130654715207697
33,6,1,3,1000,55,,1,257.5735825166776
34,6,2,3,1000,55,,1,153.60720948623597
35,7,1,2,1000,60,,1,366.65793277382596
36,7,2,2,1000,60,,1,60.213167319553577
37,7,3,2,1000,60,,1,21.807890020703599
38,7,4,2,1000,60,,1,60.132373401716563
39,7,5,2,1000,60,,1,290.35244132464231
40,7,6,2,1000,60,,1,161.23162950587508
41,7,7,2,1000,60,,1,123.92328907296016
42,7,8,2,1000,60,,1,176.12203772089043
43,7,9,2,1000,60,,1,107.53122578733841
44,7,10,2,1000,60,,1,76.432987444434531
45,7,11,2,1000,60,,1,20.906760446368505
46,7,12,2,1000,60,,1,111.86890973159952
47,7,13,2,1000,60,,1,25.397667892596552
48,7,14,2,1000,60,,1,266.29649305177151
49,7,15,2,1000,60,,1,114.90368354809597
50,7,16,2,1000,60,,1,114.3510579717456
51,7,17,2,1000,60,,1,145.49411713746031
52,7,18,2,1000,60,,1,838.27165168060242
53,7,19,2,1000,60,,1,233.68748449113147
54,8,1,2,1000,45,,1,82.00000898342093
55,8,2,2,1000,45,,1,36.996935941837023
56,8,3,2,1000,45,,1,105.47971634860727
57,8,4,2,1000,45,,1,408.93770996527542
58,8,5,2,1000,45,,1,587.25710836979681
59,9,1,1,1000,60,,4,109.93601294682583
60,9,2,1,1000,60,,4,45.523494774104336
61,9,3,1,1000,60,,4,84.452630910657547
62,9,4,1,1000,60,,4,300.71696876615658
63,9,5,1,1000,60,,4,52.141768245841476
64,9,6,1,1000,60,,4,30.571862488303424
65,9,7,1,1000,60,,4,31.262743735844676
66,9,8,1,1000,60,,4,55.898350022409268
67,9,9,1,1000,60,,4,50.15305088287414
68,9,10,1,1000,60,,4,36.357791668928158
69,9,11,1,1000,60,,4,104.48316072879288
70,9,12,1,1000,60,,4,112.11460534722848
71,9,13,1,1000,60,,4,23.94443995314365
72,9,14,1,1000,60,,4,21.084644387229531
73,9,15,1,1000,60,,4,28.185752618788815
74,9,16,1,1000,60,,4,206.05196989999828
75,9,17,1,1000,60,,4,372.94116675569171
76,9,18,1,1000,60,,4,41.787337796546339
77,9,19,1,1000,60,,4,35.165345039951276
78,9,20,1,1000,60,,4,28.521106644092537
79,9,21,1,1000,60,,4,31.088288175095904
80,9,22,1,1000,60,,4,38.843096258400415
81,9,23,1,1000,60,,4,55.592943955358955
82,9,24,1,1000,60,,4,282.55719267758258
83,9,25,1,1000,60,,4,83.52365145310786
84,9,26,1,1000,60,,4,54.681078255005879
85,9,27,1,1000,60,,4,48.636414189509509
86,9,28,1,1000,60,,4,159.76186276461937
87,9,29,1,1000,60,,4,22.291380802049105
88,9,30,1,1000,60,,4,21.953153566275105
89,9,31,1,1000,60,,4,34.703849839286406
90,9,32,1,1000,60,,4,21.688539163975353
91,9,33,1,1000,60,,4,43.775878406491842
92,9,34,1,1000,60,,4,24.533968112832174
93,9,35,1,1000,60,,4,203.24684948815224
94,9,36,1,1000,60,,4,21.313515080357242
95,9,37,1,1000,60,,4,27.903053796710878
96,9,38,1,1000,60,,4,94.846198301618756
97,9,39,1,1000,60,,4,40.967911497601335
98,9,40,1,1000,60,,4,79.749605476798038
99,9,41,1,1000,60,,4,26.307565787781538
100,9,42,1,1000,60,,4,241.07171301631593
101,9,43,1,1000,60,,4,113.26819565928045
102,9,44,1,1000,60,,4,134.64970481631715
103,9,45,1,1000,60,,4,28.743965605895774
104,9,46,1,1000,60,,4,24.056720910284373
105,9,47,1,1000,60,,4,25.284569091028647
106,9,48,1,1000,60,,4,94.604098840500171
107,9,49,1,1000,60,,4,124.9734369338384
108,9,50,1,1000,60,,4,25.578184808694534
109,9,51,1,1000,60,,4,25.131185933116271
110,9,52,1,1000,60,,4,27.189680114971999
111,9,53,1,1000,60,,4,20.323722664869443
112,9,54,1,1000,60,,4,21.755547450717547
113,9,55,1,1000,60,,4,27.170945245918848
114,9,56,1,1000,60,,4,115.54012614735026
115,9,57,1,1000,60,,4,24.200157073988819
116,9,58,1,1000,60,,4,33.590545480469245
117,9,59,1,1000,60,,4,36.618760383125576
118,9,60,1,1000,60,,4,49.985646173774725
119,9,61,1,1000,60,,4,44.720534174900152
120,9,62,1,1000,60,,4,57.532908371156061
121,9,63,1,1000,60,,4,107.17499713805039
122,9,64,1,1000,60,,4,71.110314268323208
123,9,65,1,1000,60,,4,151.90470129181162
124,9,66,1,1000,60,,4,62.927369484628798
125,9,67,1,1000,60,,4,314.30783215025929
126,9,68,1,1000,60,,4,213.45619152562912
127,9,69,1,1000,60,,4,63.433778523174823
128,9,70,1,1000,60,,4,51.709230493839755
129,9,71,1,1000,60,,4,41.239475265820815
130,9,72,1,1000,60,,4,38.430913559058204
131,9,73,1,1000,60,,4,30.925207891544087
132,9,74,1,1000,60,,4,35.407607268366142
133,9,75,1,1000,60,,4,75.394992296392232
134,9,76,1,1000,60,,4,49.566660972691096
135,9,77,1,1000,60,,4,339.62587912659529
136,9,78,1,1000,60,,4,172.7725491757094
137,9,79,1,1000,60,,4,21.623506955180638
138,9,80,1,1000,60,,4,28.726322391171053
139,9,81,1,1000,60,,4,16.059528664244297
140,10,1,2,1000,55,,1,33.46910013306955
141,11,1,1,1000,60,,6,26.817120182249191
142,11,2,1,1000,60,,6,12.555188459335001
143,12,1,1,1000,60,,6,47.376723583556455
144,13,1,1,1000,60,,3,27.99270135761591
145,13,2,1,1000,60,,3,62.272867543943562
146,13,3,1,1000,60,,3,25.934893872403272
147,14,1,2,1000,60,,3,24.550941646284727
148,14,2,2,1000,60,,3,29.691122783544767
149,14,3,2,1000,60,,3,43.022722591522864
150,14,4,2,1000,60,,3,43.640982760179774
151,14,5,2,1000,60,,3,40.6648473676184
152,14,6,2,1000,60,,3,168.11620289536978
153,14,7,2,1000,60,,3,224.90362152032941
154,14,8,2,1000,60,,3,30.1669392960407
155,15,1,2,1000,60,,3,20.919024942578865
156,15,2,2,1000,60,,3,31.342929665108038
157,15,3,2,1000,60,,3,32.765517213117299
158,15,4,2,1000,60,,3,139.83206050914742
159,15,5,2,1000,60,,3,55.304513528499321
160,15,6,2,1000,60,,3,61.313076991610764
161,15,7,2,1000,60,,3,60.462217940233685
162,15,8,2,1000,60,,3,32.236975162169159
163,15,9,2,1000,60,,3,93.406720266928232
164,15,10,2,1000,60,,3,72.881647204379277
165,15,11,2,1000,60,,3,255.6156738723613
166,15,12,2,1000,60,,3,21.580089854981733
167,16,1,1,1000,60,,4,33.04923935901036
168,16,2,1,1000,60,,4,34.663484908576763
169,16,3,1,1000,60,,4,39.992884526700443
170,16,4,1,1000,60,,4,28.914523997433946
171,17,1,2,1000,60,,3,30.238693020864844
172,17,2,2,1000,60,,3,22.748168739264276
173,17,3,2,1000,60,,3,24.302963057309189
174,17,4,2,1000,60,,3,172.91815948798146
175,17,5,2,1000,60,,3,87.314228309889387
176,17,6,2,1000,60,,3,147.73951255300756
177,17,7,2,1000,60,,3,38.278173413070888
178,17,8,2,1000,60,,3,43.991989461498413
179,17,9,2,1000,60,,3,64.21790799046461
180,17,10,2,1000,60,,3,32.442990527416583
181,17,11,2,1000,60,,3,39.796727927624971
182,18,1,1,1000,60,,6,37.411115728061006
183,19,1,2,1000,55,,1,168.0077498850245
184,19,2,2,1000,55,,1,639.43204788762091
185,19,3,2,1000,55,,1,46.455933687017044
186,19,4,2,1000,55,,1,46.010885896196633
187,19,5,2,1000,55,,1,872.80512708068875
188,19,6,2,1000,55,,1,2740.2360964679806
189,19,7,2,1000,55,,1,757.10769042559332
190,19,8,2,1000,55,,1,950.10540525177748
191,19,9,2,1000,55,,1,669.96727476924264
192,19,10,2,1000,55,,1,255.70819420167473
193,19,11,2,1000,55,,1,668.20922826312506
194,19,12,2,1000,55,,1,102.06296327138321
195,19,13,2,1000,55,,1,55.073352542418867
196,19,14,2,1000,55,,1,216.04056855332851
197,19,15,2,1000,55,,1,271.52258859657121
198,19,16,2,1000,55,,1,334.36496384128452
199,19,17,2,1000,55,,1,108.39489669837465
200,19,18,2,1000,55,,1,170.78617734304797
201,19,19,2,1000,55,,1,101.02200616662245
202,19,20,2,1000,55,,1,115.61155687465389
203,19,21,2,1000,55,,1,140.9601602403246
204,19,22,2,1000,55,,1,357.58342598276687
205,19,23,2,1000,55,,1,351.08767045924014
206,19,24,2,1000,55,,1,109.50290776637334
207,19,25,2,1000,55,,1,121.59831787749927
208,19,26,2,1000,55,,1,112.77654054384475
209,19,27,2,1000,55,,1,150.41511856980358
210,19,28,2,1000,55,,1,153.96937915487578
211,19,29,2,1000,55,,1,165.60522186520012
212,19,30,2,1000,55,,1,127.35707633909841
213,19,31,2,1000,55,,1,286.14616446791871
214,19,32,2,1000,55,,1,647.85950519668506
215,19,33,2,1000,55,,1,887.51219816740002
216,19,34,2,1000,55,,1,461.20045248888755
217,19,35,2,1000,55,,1,85.310249145910547
218,19,36,2,1000,55,,1,96.441409902366246
219,19,37,2,1000,55,,1,124.92456796570561
220,19,38,2,1000,55,,1,131.19300445383442
221,19,39,2,1000,55,,1,177.63325036500274
222,19,40,2,1000,55,,1,170.30035291357953
223,19,41,2,1000,55,,1,135.29021893549469
224,19,42,2,1000,55,,1,1663.7335438831194
225,19,43,2,1000,55,,1,818.1092719796021
226,20,1,2,1000,40,,3,25.590824649237998
227,20,2,2,1000,40,,3,114.17725399807949
228,20,3,2,1000,40,,3,109.2839196922929
229,20,4,2,1000,40,,3,336.64675807135097
230,20,5,2,1000,40,,3,294.2632578169725
231,21,1,2,1000,40,,3,320.14761927961882
232,21,2,2,1000,40,,3,25.649087134281199
233,21,3,2,1000,40,,3,49.547201277380751
234,21,4,2,1000,40,,3,67.17552284046711
235,21,5,2,1000,40,,3,692.2339469133625
236,21,6,2,1000,40,,3,44.55587956759976
237,21,7,2,1000,40,,3,66.789853200515566
238,21,8,2,1000,40,,3,47.53943304785497
239,21,9,2,1000,40,,3,87.64503097725505
240,22,1,1,1000,60,,6,23.530875438482976
241,22,2,1,1000,60,,6,26.6886712359276
242,22,3,1,1000,60,,6,22.2297397224582
243,23,1,2,1000,60,,3,22.69704190270801
244,24,1,2,1000,60,,3,15.541725476837259
245,25,1,2,1000,60,,3,18.046933288407377
246,26,1,2,1000,60,,3,18.782722644805588
247,27,1,2,1000,60,,3,0.9954349577140542
248,28,1,2,1000,60,,3,33.991097463147646
249,29,1,2,1000,60,,3,35.36919325911163
250,29,2,2,1000,60,,3,147.55824927372345
251,29,3,2,1000,60,,3,110.29364630569458
252,29,4,2,1000,60,,3,99.72315312811773
253,29,5,2,1000,60,,3,183.58870510337175
254,29,6,2,1000,60,,3,120.88464485463248
255,29,7,2,1000,60,,3,121.7063544050611
256,30,1,1,1000,60,,3,82.97218893984815
257,31,1,1,1000,60,,6,53.00817804562236
258,31,2,1,1000,60,,6,25.603588700441883
259,31,3,1,1000,60,,6,15.991924584715751
260,32,1,2,1000,60,,3,33.793650696418212
261,32,2,2,1000,60,,3,31.097485610597175
262,32,3,2,1000,60,,3,39.848045560553544
263,32,4,2,1000,60,,3,40.341391701304218
264,32,5,2,1000,60,,3,57.315689751288993
265,32,6,2,1000,60,,3,42.405862687295979
266,32,7,2,1000,60,,3,39.973374813790556
267,32,8,2,1000,60,,3,29.952392110602016
268,32,9,2,1000,60,,3,31.112415211507194
269,32,10,2,1000,60,,3,28.808797046855958
270,32,11,2,1000,60,,3,26.616820748036282
271,32,12,2,1000,60,,3,83.520929939494678
272,32,13,2,1000,60,,3,99.106680181634871
273,32,14,2,1000,60,,3,110.89986431705579
274,32,15,2,1000,60,,3,26.643895821280825
275,32,16,2,1000,60,,3,23.39113492517594
276,32,17,2,1000,60,,3,27.176749462103544
277,32,18,2,1000,60,,3,44.15191688543451
278,32,19,2,1000,60,,3,72.54862360460092
279,32,20,2,1000,60,,3,22.980650428113229
280,32,21,2,1000,60,,3,98.685918194866872
281,32,22,2,1000,60,,3,243.05276544207675
282,32,23,2,1000,60,,3,185.85225146837152
283,32,24,2,1000,60,,3,224.62046233298324
284,32,25,2,1000,60,,3,70.086785982457641
285,32,26,2,1000,60,,3,165.18039509937373
286,32,27,2,1000,60,,3,52.185049359669364
287,32,28,2,1000,60,,3,25.622016107975575
288,32,29,2,1000,60,,3,29.321919694001679
289,32,30,2,1000,60,,3,20.99915085115618
290,32,31,2,1000,60,,3,51.738609228419193
291,32,32,2,1000,60,,3,42.6572902726761
292,32,33,2,1000,60,,3,43.376558883725487
293,32,34,2,1000,60,,3,39.428503371336589
294,32,35,2,1000,60,,3,200.01167522677628
295,32,36,2,1000,60,,3,37.249789243987117
296,32,37,2,1000,60,,3,30.108454607657521
297,32,38,2,1000,60,,3,26.898074583383398
298,32,39,2,1000,60,,3,36.900707583627941
299,32,40,2,1000,60,,3,40.868793838796506
300,32,41,2,1000,60,,3,36.027214716951768
301,32,42,2,1000,60,,3,70.448359643115239
302,32,43,2,1000,60,,3,195.20001527731176
303,32,44,2,1000,60,,3,41.713617695599432
304,32,45,2,1000,60,,3,46.714406835888717
305,32,46,2,1000,60,,3,181.37936539075022
306,32,47,2,1000,60,,3,135.68163184444481
307,32,48,2,1000,60,,3,37.564044255856835
308,32,49,2,1000,60,,3,43.14332328529035
309,32,50,2,1000,60,,3,29.514538757734019
310,32,51,2,1000,60,,3,35.769372932383526
311,32,52,2,1000,60,,3,345.45850613432748
312,32,53,2,1000,60,,3,85.433607988811175
313,32,54,2,1000,60,,3,78.004811442687952
314,32,55,2,1000,60,,3,225.98537615113901
315,32,56,2,1000,60,,3,283.20517155273291
316,32,57,2,1000,60,,3,41.664218230781167
317,32,58,2,1000,60,,3,51.047639011303986
318,32,59,2,1000,60,,3,202.27690918831951
319,32,60,2,1000,60,,3,132.28951844839614
320,32,61,2,1000,60,,3,230.14900180701957
321,32,62,2,1000,60,,3,144.82368269466394
322,32,63,2,1000,60,,3,169.67907270901819
323,32,64,2,1000,60,,3,106.3545506503702
324,32,65,2,1000,60,,3,221.39313218120037
325,32,66,2,1000,60,,3,106.34073674758937
326,32,67,2,1000,60,,3,175.2059055325314
327,32,68,2,1000,60,,3,481.7869076291629
328,32,69,2,1000,60,,3,44.126699613739575
329,32,70,2,1000,60,,3,288.66266741569723
330,32,71,2,1000,60,,3,239.80299274355431
331,32,72,2,1000,60,,3,319.86707148772575
332,32,73,2,1000,60,,3,534.07092388180092
333,32,74,2,1000,60,,3,93.942147865806362
334,32,75,2,1000,60,,3,22.262713055808433
335,32,76,2,1000,60,,3,29.745408582332352
336,32,77,2,1000,60,,3,31.871452011494558
337,32,78,2,1000,60,,3,28.719184292442474
338,32,79,2,1000,60,,3,160.5933224065742
339,32,80,2,1000,60,,3,104.75332337318109
340,32,81,2,1000,60,,3,114.26927372825506
341,33,1,1,1000,60,,3,131.90722759605583
342,33,2,1,1000,60,,3,271.02983474576484
343,33,3,1,1000,60,,3,24.155611324053446
344,33,4,1,1000,60,,3,173.35516641448709
345,33,5,1,1000,60,,3,392.27644495672632
346,33,6,1,1000,60,,3,82.723142399143626
347,33,7,1,1000,60,,3,88.425666441713545
348,33,8,1,1000,60,,3,80.197910841988701
349,33,9,1,1000,60,,3,191.89600204046826
350,33,10,1,1000,60,,3,147.57834295447367
351,33,11,1,1000,60,,3,38.070291977878668
352,33,12,1,1000,60,,3,335.41467407984709
353,33,13,1,1000,60,,3,83.179476272725438
354,33,14,1,1000,60,,3,25.797295317550784
355,33,15,1,1000,60,,3,24.32756336920195
356,33,16,1,1000,60,,3,87.45732850332233
357,33,17,1,1000,60,,3,69.848417537112311
358,33,18,1,1000,60,,3,227.78201488659977
359,33,19,1,1000,60,,3,135.08848307588264
360,33,20,1,1000,60,,3,209.7841067230365
361,33,21,1,1000,60,,3,42.628123324849653
362,33,22,1,1000,60,,3,36.726149515849499
363,33,23,1,1000,60,,3,322.90344289796496
364,33,24,1,1000,60,,3,508.62797802580343
365,33,25,1,1000,60,,3,21.023000758503166
366,33,26,1,1000,60,,3,379.75789077539889
367,33,27,1,1000,60,,3,399.57695196332099
368,33,28,1,1000,60,,3,771.45543886952555
369,33,29,1,1000,60,,3,133.0961915901126
370,33,30,1,1000,60,,3,63.487746355399963
371,33,31,1,1000,60,,3,69.801756597668131
372,33,32,1,1000,60,,3,98.778389608429151
373,33,33,1,1000,60,,3,320.22766838288703
374,33,34,1,1000,60,,3,60.947808016307263
375,33,35,1,1000,60,,3,137.60752520240379
376,33,36,1,1000,60,,3,162.7790004643752
377,33,37,1,1000,60,,3,55.463827439405975
378,33,38,1,1000,60,,3,21.015068157164588
379,33,39,1,1000,60,,3,76.056969053276489
380,33,40,1,1000,60,,3,110.18188414825687
381,33,41,1,1000,60,,3,67.372994704076618
382,33,42,1,1000,60,,3,106.43066443045679
383,33,43,1,1000,60,,3,201.28031112776051
384,33,44,1,1000,60,,3,55.603480766386895
385,33,45,1,1000,60,,3,11.599618083302193
386,34,1,1,1000,60,,3,103.88798027912463
387,35,1,1,1000,60,,2,137.99678757016216
388,35,2,1,1000,60,,2,105.76122443907423
389,35,3,1,1000,60,,2,46.783811047612787
390,35,4,1,1000,60,,2,29.241120463585222
391,35,5,1,1000,60,,2,54.368088865616961
392,35,6,1,1000,60,,2,106.81949028495204
393,35,7,1,1000,60,,2,24.948699201233016
394,35,8,1,1000,60,,2,74.70887715718365
395,35,9,1,1000,60,,2,35.659851162044056
396,35,10,1,1000,60,,2,54.24552657030746
397,36,1,2,1000,60,,3,119.04508156559244
398,37,1,1,1000,60,,3,21.877456317228756
399,37,2,1,1000,60,,3,88.55724031294996
400,38,1,1,1000,30,,4,29.330856785456689
401,38,2,1,1000,30,,4,228.25644129688754
402,38,3,1,1000,30,,4,45.920298917202622
403,38,4,1,1000,30,,4,31.84344409043738
404,38,5,1,1000,30,,4,62.488719686847773
405,38,6,1,1000,30,,4,35.749461921073497
406,38,7,1,1000,30,,4,43.461920668866497
407,38,8,1,1000,30,,4,51.090612162987412
408,38,9,1,1000,30,,4,453.080287663735
409,39,1,1,1000,25,,4,58.32220056425214
410,39,2,1,1000,25,,4,89.53070634258296
411,39,3,1,1000,25,,4,139.05692980881932
412,40,1,1,1000,25,,4,30.419615537971723
413,40,2,1,1000,25,,4,23.198653420091873
414,41,1,3,1000,55,,1,582.8951260129079
415,41,2,3,1000,55,,1,233.50724933749422
416,42,1,1,1000,60,,6,103.9500676646845
417,42,2,1,1000,60,,6,46.802108884416995
418,42,3,1,1000,60,,6,47.49277237927663
419,42,4,1,1000,60,,6,87.98233740611647
420,43,1,2,1000,55,,1,312.2986474265446
421,44,1,1,1000,60,,6,99.90194990975468
422,44,2,1,1000,60,,6,30.133887967306531
423,44,3,1,1000,60,,6,24.753219227839455
424,44,4,1,1000,60,,6,20.382175186473773
425,44,5,1,1000,60,,6,20.7624462789346
426,44,6,1,1000,60,,6,21.98693129348435
427,44,7,1,1000,60,,6,23.566179337350281
428,44,8,1,1000,60,,6,21.784940978342089
429,44,9,1,1000,60,,6,24.672255819856797
430,44,10,1,1000,60,,6,39.578961266465527
431,44,11,1,1000,60,,6,20.24418789124854
432,44,12,1,1000,60,,6,21.021285855102114
433,44,13,1,1000,60,,6,22.163306428331452
434,44,14,1,1000,60,,6,41.816851956395709
435,44,15,1,1000,60,,6,89.02465011979237
436,45,1,2,1000,60,,2,66.74911671708982
437,45,2,2,1000,60,,2,27.255233411491407
438,45,3,2,1000,60,,2,28.524582457969441
439,45,4,2,1000,60,,2,28.921982389821238
440,45,5,2,1000,60,,2,22.161273078807604
441,45,6,2,1000,60,,2,33.01833757840855
442,46,1,2,1000,60,,2,43.61829911863153
443,46,2,2,1000,60,,2,50.93244650068377
444,47,1,1,1000,60,,6,20.899927789300733
445,47,2,1,1000,60,,6,57.622076251642838
446,47,3,1,1000,60,,6,33.240689530158015
447,47,4,1,1000,60,,6,35.64645109658458
448,48,1,1,1000,60,,6,118.13494234446411
449,48,2,1,1000,60,,6,29.377061586404949
450,48,3,1,1000,60,,6,28.527708063628864
451,48,4,1,1000,60,,6,22.258991683062249
452,48,5,1,1000,60,,6,25.940266559572702
453,48,6,1,1000,60,,6,25.719904826253678
454,48,7,1,1000,60,,6,27.16832070859315
455,48,8,1,1000,60,,6,23.292673782425027
456,48,9,1,1000,60,,6,26.275825947535949
457,48,10,1,1000,60,,6,21.774871555540237
458,48,11,1,1000,60,,6,26.35723129836277
459,48,12,1,1000,60,,6,26.109681009071828
460,48,13,1,1000,60,,6,28.346539609387527
461,48,14,1,1000,60,,6,30.673655274295129
462,48,15,1,1000,60,,6,77.785928948358915
463,49,1,2,1000,55,,1,623.3665048919984
464,50,1,2,1000,60,,2,64.86911506901987
465,50,2,2,1000,60,,2,79.1683789162914
466,51,1,2,1000,60,,2,50.93244650068377
467,51,2,2,1000,60,,2,43.61829911863153
468,52,1,2,1000,60,,1,98.08085763314615
469,52,2,2,1000,60,,1,41.983900119882648
470,52,3,2,1000,60,,1,74.594356500824375
471,52,4,2,1000,60,,1,118.26905090184283
472,52,5,2,1000,60,,1,54.439986608893214
473,52,6,2,1000,60,,1,63.980142486774454
474,52,7,2,1000,60,,1,64.246251658149774
475,52,8,2,1000,60,,1,147.39205085819424
476,52,9,2,1000,60,,1,104.65941413555834
477,52,10,2,1000,60,,1,75.3496729208901
478,52,11,2,1000,60,,1,45.927952774686162
479,52,12,2,1000,60,,1,75.582377856911648
480,52,13,2,1000,60,,1,111.59319826690167
481,52,14,2,1000,60,,1,163.6570378287033
482,52,15,2,1000,60,,1,105.92794942819334
483,52,16,2,1000,60,,1,50.022955692591225
484,52,17,2,1000,60,,1,303.22367592017923
485,53,1,1,1000,60,,4,156.9004384928972
486,54,1,1,1000,60,,4,24.872546669548029
487,54,2,1,1000,60,,4,29.882423381681157
488,54,3,1,1000,60,,4,39.859430016983602
489,54,4,1,1000,60,,4,95.313377201854664
490,54,5,1,1000,60,,4,34.372657691699125
491,54,6,1,1000,60,,4,30.244646705388298
492,54,7,1,1000,60,,4,32.903585380992311
493,54,8,1,1000,60,,4,20.417078088251255
494,54,9,1,1000,60,,4,34.317809845732128
495,54,10,1,1000,60,,4,25.521215180602187
496,54,11,1,1000,60,,4,27.602711560865355
497,54,12,1,1000,60,,4,70.934113279403974
498,54,13,1,1000,60,,4,31.306245259447778
499,54,14,1,1000,60,,4,32.367274572884519
500,54,15,1,1000,60,,4,72.431006412385756
501,54,16,1,1000,60,,4,45.3105643799123
502,54,17,1,1000,60,,4,33.377872236133186
503,54,18,1,1000,60,,4,38.667750395566756
504,54,19,1,1000,60,,4,50.113050647738909
505,54,20,1,1000,60,,4,33.026889333299358
506,54,21,1,1000,60,,4,37.251416499668458
507,54,22,1,1000,60,,4,234.11012105117649
508,54,23,1,1000,60,,4,23.036273813227531
509,54,24,1,1000,60,,4,20.198643839807186
510,54,25,1,1000,60,,4,20.484185804358745
511,55,1,1,1000,60,,4,40.109096439342537
512,55,2,1,1000,60,,4,45.029084899183857
513,55,3,1,1000,60,,4,310.35303174722867
514,55,4,1,1000,60,,4,29.293474952114202
515,55,5,1,1000,60,,4,27.003050429085402
516,56,1,1,1000,60,,4,162.77618876360717
517,56,2,1,1000,60,,4,70.509357725065854
518,56,3,1,1000,60,,4,369.77219180934173
519,56,4,1,1000,60,,4,143.69543159352784
520,56,5,1,1000,60,,4,36.280243313357708
521,56,6,1,1000,60,,4,23.118483366452747
522,56,7,1,1000,60,,4,23.407697204262792
523,56,8,1,1000,60,,4,34.472413635015123
524,56,9,1,1000,60,,4,214.02219889161623
525,56,10,1,1000,60,,4,253.39886969254994
526,56,11,1,1000,60,,4,20.974071064624844
527,56,12,1,1000,60,,4,22.000044609619984
528,56,13,1,1000,60,,4,23.672450288446282
529,56,14,1,1000,60,,4,24.146095106441066
530,56,15,1,1000,60,,4,137.65212072148435
531,56,16,1,1000,60,,4,274.25924562435949
532,56,17,1,1000,60,,4,122.14571403979343
533,56,18,1,1000,60,,4,26.633069094912763
534,56,19,1,1000,60,,4,29.585146526117107
535,56,20,1,1000,60,,4,30.365985034654059
536,56,21,1,1000,60,,4,50.819283508644155
537,56,22,1,1000,60,,4,327.92121968543614
538,56,23,1,1000,60,,4,65.907893848203443
539,56,24,1,1000,60,,4,74.520625515041473
540,56,25,1,1000,60,,4,20.67697197691351
541,56,26,1,1000,60,,4,28.187579417026477
542,56,27,1,1000,60,,4,20.214783258530979
543,56,28,1,1000,60,,4,26.872250406668208
544,56,29,1,1000,60,,4,27.505209125259
545,56,30,1,1000,60,,4,37.607096885571281
546,56,31,1,1000,60,,4,23.754489509026882
547,56,32,1,1000,60,,4,24.184522383295555
548,56,33,1,1000,60,,4,25.396952487691784
549,56,34,1,1000,60,,4,26.48868849325779
550,56,35,1,1000,60,,4,58.253389879906059
551,56,36,1,1000,60,,4,22.901291418796919
552,56,37,1,1000,60,,4,32.630520043425754
553,56,38,1,1000,60,,4,25.72452424079566
554,56,39,1,1000,60,,4,31.240249023270881
555,56,40,1,1000,60,,4,36.342450535335658
556,56,41,1,1000,60,,4,59.899349473991656
557,56,42,1,1000,60,,4,24.593957715659588
558,56,43,1,1000,60,,4,35.637298665373685
559,56,44,1,1000,60,,4,35.665158345676886
560,56,45,1,1000,60,,4,31.477436540603222
561,56,46,1,1000,60,,4,27.150577815756016
562,56,47,1,1000,60,,4,43.299508346192191
563,56,48,1,1000,60,,4,38.690397430411622
564,56,49,1,1000,60,,4,182.97101477551055
565,56,50,1,1000,60,,4,84.293789748018739
566,56,51,1,1000,60,,4,30.24434870948998
567,56,52,1,1000,60,,4,21.40999220841125
568,56,53,1,1000,60,,4,24.052412104012593
569,56,54,1,1000,60,,4,22.034020900530628
570,56,55,1,1000,60,,4,49.203121229322271
571,56,56,1,1000,60,,4,29.912646669488641
572,56,57,1,1000,60,,4,23.457505986330155
573,56,58,1,1000,60,,4,27.612015708371484
574,56,59,1,1000,60,,4,23.316072539800938
575,56,60,1,1000,60,,4,24.797236626633701
576,56,61,1,1000,60,,4,22.184848475481093
577,56,62,1,1000,60,,4,23.940299172564732
578,56,63,1,1000,60,,4,24.501067559808238
579,56,64,1,1000,60,,4,23.81857908402398
580,56,65,1,1000,60,,4,26.121221479263664
581,56,66,1,1000,60,,4,45.670554277435379
