id,mode,starttime,endtime,traveltime
533,Car,00:00:00,23:59:59,11.220055930385012
534,Car,00:00:00,23:59:59,4.712797233575522
535,Car,00:00:00,23:59:59,1.62573656960324
536,Car,00:00:00,23:59:59,0.34480180794380216
537,Car,00:00:00,23:59:59,2.7150601462349924
538,Car,00:00:00,23:59:59,29.165578973312435
539,Car,00:00:00,23:59:59,19.638345565410127
540,Car,00:00:00,23:59:59,3.166289653068527
541,Car,00:00:00,23:59:59,3.464772466668859
542,Car,00:00:00,23:59:59,9.65943181085221
543,Car,00:00:00,23:59:59,9.65943181085221
544,Car,00:00:00,23:59:59,2.8009989728421103
545,Car,00:00:00,23:59:59,3.722613173453358
546,Car,00:00:00,23:59:59,7.781817036654281
547,Car,00:00:00,23:59:59,4.746848104231727
548,Car,00:00:00,23:59:59,20.57555873885943
549,Car,00:00:00,23:59:59,15.271724497069563
