id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category
581,314,1,2,1000,60,,2
582,315,1,2,1000,60,,2
583,316,1,2,1000,60,,2
584,317,1,2,1000,60,,2
585,318,1,2,1000,60,,2
586,318,2,2,1000,60,,2
587,319,1,2,1000,60,,2
588,320,1,2,1000,60,,2
589,321,1,2,1000,60,,2
590,322,1,2,1000,60,,2
591,323,1,2,1000,60,,2
592,323,2,2,1000,60,,2
593,324,1,2,1000,60,,2
594,324,2,2,1000,60,,2
595,325,1,2,1000,60,,2
596,326,1,2,1000,60,,2
597,327,1,2,1000,60,,2
598,328,1,2,1000,60,,2
599,329,1,2,1000,60,,2
600,330,1,2,1000,60,,2
601,331,1,2,1000,60,,2
602,332,1,2,1000,60,,2
603,333,1,2,1000,60,,2
604,334,1,2,1000,60,,2
605,335,1,2,1000,60,,2
606,336,1,2,1000,60,,2
607,337,1,2,1000,60,,2
608,338,1,2,1000,60,,2
609,339,1,2,1000,60,,2
610,340,1,2,1000,60,,2
611,341,1,2,1000,60,,2
612,342,1,2,1000,60,,2
613,343,1,2,1000,60,,2
614,344,1,2,1000,60,,2
615,345,1,2,1000,60,,2
616,346,1,2,1000,60,,2
617,347,1,2,1000,60,,2
618,348,1,2,1000,60,,2
619,349,1,2,1000,60,,2
620,350,1,2,1000,60,,2
621,351,1,2,1000,60,,2
622,352,1,2,1000,60,,2
623,353,1,2,1000,60,,2
624,354,1,2,1000,60,,2
625,355,1,2,1000,60,,2
626,356,1,2,1000,60,,2
627,357,1,2,1000,60,,2
628,358,1,2,1000,60,,2
629,359,1,2,1000,60,,2
630,360,1,2,1000,60,,2
631,361,1,2,1000,60,,2
632,362,1,2,1000,60,,2
633,363,1,2,1000,60,,2
634,364,1,2,1000,60,,2
635,365,1,2,1000,60,,2
636,366,1,2,1000,60,,2
637,367,1,2,1000,60,,2
638,368,1,2,1000,60,,2
639,369,1,2,1000,60,,2
640,370,1,2,1000,60,,2
641,370,2,2,1000,60,,2
642,371,1,2,1000,60,,2
643,371,2,2,1000,60,,2
644,372,1,2,1000,60,,2
645,372,2,2,1000,60,,2
646,373,1,2,1000,60,,2
647,373,2,2,1000,60,,2
648,374,1,2,1000,60,,2
649,374,2,2,1000,60,,2
650,375,1,2,1000,60,,2
651,375,2,2,1000,60,,2
652,375,3,2,1000,60,,2
653,376,1,2,1000,60,,2
654,376,2,2,1000,60,,2
655,376,3,2,1000,60,,2
656,376,4,2,1000,60,,2
657,377,1,2,1000,60,,2
658,378,1,2,1000,60,,2
659,379,1,2,1000,60,,2
660,380,1,2,1000,60,,2
661,381,1,2,1000,60,,2
662,381,2,2,1000,60,,2
663,381,3,2,1000,60,,2
664,382,1,2,1000,60,,2
665,382,2,2,1000,60,,2
666,383,1,2,1000,60,,2
667,383,2,2,1000,60,,2
668,383,3,2,1000,60,,2
669,384,1,2,1000,60,,2
670,384,2,2,1000,60,,2
671,385,1,2,1000,60,,2
672,385,2,2,1000,60,,2
673,386,1,2,1000,60,,2
674,387,1,2,1000,60,,2
675,387,2,2,1000,60,,2
676,388,1,2,1000,60,,2
677,389,1,2,1000,60,,2
678,389,2,2,1000,60,,2
679,390,1,2,1000,60,,2
680,391,1,2,1000,60,,2
681,392,1,2,1000,60,,2
682,392,2,2,1000,60,,2
683,393,1,2,1000,60,,2
684,393,2,2,1000,60,,2
685,394,1,2,1000,60,,2
686,395,1,2,1000,60,,2
687,395,2,2,1000,60,,2
688,395,3,2,1000,60,,2
689,395,4,2,1000,60,,2
690,395,5,2,1000,60,,2
691,395,6,2,1000,60,,2
692,395,7,2,1000,60,,2
693,395,8,2,1000,60,,2
694,395,9,2,1000,60,,2
695,395,10,2,1000,60,,2
696,395,11,2,1000,60,,2
697,395,12,2,1000,60,,2
698,395,13,2,1000,60,,2
699,395,14,2,1000,60,,2
700,396,1,2,1000,60,,2
701,396,2,2,1000,60,,2
702,397,1,2,1000,60,,2
703,397,2,2,1000,60,,2
704,398,1,2,1000,60,,2
705,399,1,2,1000,60,,2
706,400,1,2,1000,60,,2
707,401,1,2,1000,60,,2
708,402,1,2,1000,60,,2
709,403,1,2,1000,60,,2
710,404,1,2,1000,60,,2
711,404,2,2,1000,60,,2
712,405,1,2,1000,60,,2
713,405,2,2,1000,60,,2
714,406,1,2,1000,60,,2
715,407,1,2,1000,60,,2
716,408,1,2,1000,60,,2
717,409,1,2,1000,60,,2
718,409,2,2,1000,60,,2
719,410,1,2,1000,60,,2
720,411,1,2,1000,60,,2
721,412,1,2,1000,60,,2
722,413,1,2,1000,60,,2
723,414,1,2,1000,60,,2
724,414,2,2,1000,60,,2
725,415,1,2,1000,60,,2
726,416,1,2,1000,60,,2
727,417,1,2,1000,60,,2
728,418,1,2,1000,60,,2
729,419,1,2,1000,60,,2
730,420,1,2,1000,60,,2
731,421,1,2,1000,60,,2
732,422,1,2,1000,60,,2
733,423,1,2,1000,60,,2
734,424,1,2,1000,60,,2
735,425,1,2,1000,60,,2
736,425,2,2,1000,60,,2
737,426,1,2,1000,60,,2
738,427,1,2,1000,60,,2
739,428,1,2,1000,60,,2
740,429,1,2,1000,60,,2
741,430,1,2,1000,60,,2
742,431,1,2,1000,60,,2
743,432,1,2,1000,60,,2
744,433,1,2,1000,60,,2
745,434,1,2,1000,60,,2
746,435,1,2,1000,60,,2
747,436,1,2,1000,60,,2
748,437,1,2,1000,60,,2
749,438,1,2,1000,60,,2
750,439,1,2,1000,60,,2
751,440,1,2,1000,60,,2
752,441,1,2,1000,60,,2
753,442,1,2,1000,60,,2
754,443,1,2,1000,60,,2
755,444,1,2,1000,60,,2
756,445,1,2,1000,60,,2
757,446,1,2,1000,60,,2
758,447,1,2,1000,60,,2
759,448,1,2,1000,60,,2
760,449,1,2,1000,60,,2
761,450,1,2,1000,60,,2
762,451,1,2,1000,60,,2
763,452,1,2,1000,60,,2
764,453,1,2,1000,60,,2
765,454,1,2,1000,60,,2
766,455,1,2,1000,60,,2
767,456,1,2,1000,60,,2
768,457,1,2,1000,60,,2
769,458,1,2,1000,60,,2
770,458,2,2,1000,60,,2
771,459,1,2,1000,60,,2
772,459,2,2,1000,60,,2
773,459,3,2,1000,60,,2
774,460,1,2,1000,60,,2
775,460,2,2,1000,60,,2
776,461,1,2,1000,60,,2
777,461,2,2,1000,60,,2
778,461,3,2,1000,60,,2
779,461,4,2,1000,60,,2
780,461,5,2,1000,60,,2
781,462,1,2,1000,60,,2
782,463,1,2,1000,60,,2
783,464,1,2,1000,60,,2
784,464,2,2,1000,60,,2
785,465,1,2,1000,60,,2
786,466,1,2,1000,60,,2
787,466,2,2,1000,60,,2
788,467,1,2,1000,60,,2
789,468,1,2,1000,60,,2
790,469,1,2,1000,60,,2
791,469,2,2,1000,60,,2
792,469,3,2,1000,60,,2
793,470,1,2,1000,60,,2
794,470,2,2,1000,60,,2
795,471,1,2,1000,60,,2
796,472,1,2,1000,60,,2
797,473,1,2,1000,60,,2
798,473,2,2,1000,60,,2
799,474,1,2,1000,60,,2
800,474,2,2,1000,60,,2
801,475,1,2,1000,60,,2
802,475,2,2,1000,60,,2
803,476,1,2,1000,60,,2
804,477,1,2,1000,60,,2
805,478,1,2,1000,60,,2
806,479,1,2,1000,60,,2
807,479,2,2,1000,60,,2
808,480,1,2,1000,60,,2
809,480,2,2,1000,60,,2
810,481,1,2,1000,60,,2
811,482,1,2,1000,60,,2
812,482,2,2,1000,60,,2
813,483,1,2,1000,60,,2
814,484,1,2,1000,60,,2
815,484,2,2,1000,60,,2
816,485,1,2,1000,60,,2
817,485,2,2,1000,60,,2
818,486,1,2,1000,60,,2
819,486,2,2,1000,60,,2
820,487,1,2,1000,60,,2
821,488,1,2,1000,60,,2
822,489,1,2,1000,60,,2
823,490,1,2,1000,60,,2
824,490,2,2,1000,60,,2
825,491,1,2,1000,60,,2
826,491,2,2,1000,60,,2
827,492,1,2,1000,60,,2
828,493,1,2,1000,60,,2
829,494,1,2,1000,60,,2
830,494,2,2,1000,60,,2
831,495,1,2,1000,60,,2
832,495,2,2,1000,60,,2
833,496,1,2,1000,60,,2
834,496,2,2,1000,60,,2
835,496,3,2,1000,60,,2
836,497,1,2,1000,60,,2
837,498,1,2,1000,60,,2
838,499,1,2,1000,60,,2
839,499,2,2,1000,60,,2
840,500,1,2,1000,60,,2
841,500,2,2,1000,60,,2
842,500,3,2,1000,60,,2
843,501,1,2,1000,60,,2
844,501,2,2,1000,60,,2
845,501,3,2,1000,60,,2
846,502,1,2,1000,60,,2
847,502,2,2,1000,60,,2
848,503,1,2,1000,60,,2
849,503,2,2,1000,60,,2
850,504,1,2,1000,60,,2
851,504,2,2,1000,60,,2
852,505,1,2,1000,60,,2
853,506,1,2,1000,60,,2
854,507,1,2,1000,60,,2
855,508,1,2,1000,60,,2
856,508,2,2,1000,60,,2
857,509,1,2,1000,60,,2
858,510,1,2,1000,60,,2
859,511,1,2,1000,60,,2
860,511,2,2,1000,60,,2
861,512,1,2,1000,60,,2
862,513,1,2,1000,60,,2
863,514,1,2,1000,60,,2
864,515,1,2,1000,60,,2
