,0,1,2
282,105447071,105447069,"{'osmid': 11777586, 'name': 'Rutgers Road', 'highway': 'residential', 'oneway': False, 'length': 94.89023910991162}"
283,105447071,105473117,"{'osmid': 11783111, 'name': 'Mill Lane', 'highway': 'residential', 'oneway': False, 'length': 143.16853111370023, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4CF8>}"
284,105447071,105447821,"{'osmid': 11783111, 'name': 'Mill Lane', 'highway': 'residential', 'oneway': False, 'length': 117.27034887074755, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4D30>}"
285,105447069,105447071,"{'osmid': 11777586, 'name': 'Rutgers Road', 'highway': 'residential', 'oneway': False, 'length': 94.89023910999522}"
286,105447069,105447067,"{'osmid': 11777586, 'name': 'Rutgers Road', 'highway': 'residential', 'oneway': False, 'length': 66.41581470141062}"
287,105447069,105428718,"{'osmid': 11778701, 'name': 'Sunrise Parkway', 'highway': 'residential', 'oneway': False, 'length': 304.394030113236, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4D68>}"
288,105423009,105474985,"{'osmid': 11780458, 'name': 'Belair Court', 'highway': 'residential', 'oneway': False, 'length': 161.38507880891697, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4DA0>}"
289,105490593,105447893,"{'osmid': 11782247, 'name': 'Juniper Way', 'highway': 'residential', 'oneway': False, 'length': 158.53679956939817, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4DD8>}"
290,105490593,105455232,"{'osmid': [11784696, 11778488], 'name': ['Wood Acres Drive', 'Highwood Drive'], 'highway': 'residential', 'oneway': False, 'length': 142.44829742150714, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4E10>}"
291,105490593,105455235,"{'osmid': 11784696, 'name': 'Wood Acres Drive', 'highway': 'residential', 'oneway': False, 'length': 115.51805888767743, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4E48>}"
292,105484451,105474708,"{'osmid': 11785223, 'name': 'Tanager Way', 'highway': 'residential', 'oneway': False, 'length': 130.71031833880247}"
293,105484451,105473199,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 89.42746611010934, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4E80>}"
294,105484451,105429142,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 672.175114680073, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4EB8>}"
295,757553146,250775074,"{'osmid': 60615239, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 48.7593876754647}"
296,105446565,105446567,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 77.73695036844482}"
297,105446565,2497682176,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 84.65988766790196}"
298,105446565,105481146,"{'osmid': 11782668, 'name': 'Orchard Road', 'highway': 'residential', 'oneway': False, 'length': 161.22013782055285, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4EF0>}"
299,105446567,105446569,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 22.4903783148593}"
300,105446567,105446565,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 77.73695036832173}"
301,105446567,105466247,"{'osmid': 11785130, 'name': 'Wood Valley Road', 'highway': 'residential', 'oneway': False, 'length': 76.60066677095872, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4F28>}"
302,757553831,757553833,"{'osmid': 11779755, 'name': 'Cornell Parkway', 'highway': 'residential', 'oneway': False, 'length': 144.91774883799576}"
303,105446569,105446567,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 22.49037831483716}"
304,105446569,105466716,"{'osmid': 11784696, 'name': 'Wood Acres Drive', 'highway': 'residential', 'oneway': False, 'length': 142.0489405811578, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4F60>}"
305,105446569,105446573,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 135.94687764115253, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4FD0>}"
306,757553833,757553831,"{'osmid': 11779755, 'name': 'Cornell Parkway', 'highway': 'residential', 'oneway': False, 'length': 144.91774883780198}"
307,105446573,105429022,"{'osmid': 51469668, 'ref': '(645)', 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 11.233758334848808}"
308,105446573,105446667,"{'osmid': 11777552, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 347.5401302513864, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4F98>}"
309,105446573,105446569,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 135.94687764111416, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2080>}"
310,105455278,105430375,"{'osmid': 11778490, 'name': 'Meeting House Lane', 'highway': 'residential', 'oneway': False, 'length': 86.22228205047136}"
311,105455278,105455235,"{'osmid': 11778489, 'name': 'Meeting House Lane', 'highway': 'residential', 'oneway': False, 'length': 227.850582997302, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2048>}"
312,105455278,105484383,"{'osmid': 11782975, 'name': 'Partridge Run', 'highway': 'residential', 'oneway': False, 'length': 358.6118414408193, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D20B8>}"
313,105473199,105484451,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 89.42746611014738, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D20F0>}"
314,105446577,105440977,"{'osmid': 11777550, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 166.3167774120351, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2128>}"
315,105446577,105446667,"{'osmid': 11777552, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 244.65970699724477, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2160>}"
316,105446577,105423974,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 75.26723997547008, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2198>}"
317,105440945,105484383,"{'osmid': 51469668, 'ref': '(645)', 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 22.55430349657681}"
318,105440945,105416856,"{'osmid': 11776971, 'ref': '(645)', 'name': 'Park Slope', 'highway': 'residential', 'oneway': False, 'length': 512.6911975378913, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D21D0>}"
319,105440945,105429022,"{'osmid': 51469668, 'ref': '(645)', 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 276.66932738235903, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2208>}"
320,105429174,105429142,"{'osmid': 11775626, 'name': 'Forest Hill Way', 'highway': 'residential', 'oneway': False, 'length': 512.7807122976697, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2240>}"
321,105429174,105431624,"{'osmid': 11775892, 'name': 'Ackerman Street', 'highway': 'residential', 'oneway': False, 'length': 150.51681937688724, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2278>}"
322,105429174,105431607,"{'osmid': 11775892, 'name': 'Ackerman Street', 'highway': 'residential', 'oneway': False, 'length': 93.43263063236125, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D22B0>}"
323,655774393,655774394,"{'osmid': 51376995, 'oneway': True, 'highway': 'trunk_link', 'length': 10.954028278727474}"
324,655774393,655774713,"{'osmid': 60615211, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 16.086255357006163}"
325,105451194,105447851,"{'osmid': 60615228, 'oneway': True, 'lanes': '1', 'highway': 'trunk_link', 'length': 74.65001617775009}"
326,655774394,105497177,"{'osmid': 60615206, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 327.13947670850746, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2320>}"
327,655778490,105446549,"{'osmid': 60615211, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 112.97572491972704}"
328,655778490,655778797,"{'osmid': 51377180, 'oneway': True, 'highway': 'trunk_link', 'length': 125.76789902545372, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D23C8>}"
329,105455293,105430375,"{'osmid': 11778490, 'name': 'Meeting House Lane', 'highway': 'residential', 'oneway': False, 'length': 141.96911258714783, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2390>}"
330,105455293,105430430,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 290.42311757741123, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2400>}"
331,105455293,105431590,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 227.40714500150736, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2438>}"
332,105405629,105479917,"{'osmid': 11781037, 'name': 'Grouse Lane', 'highway': 'residential', 'oneway': False, 'length': 114.62164644012805}"
333,105393855,105393859,"{'osmid': 11772082, 'highway': 'residential', 'oneway': False, 'length': 55.265298556048236, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2470>}"
334,105393855,105447722,"{'osmid': 11779716, 'name': 'Ledgewood Road', 'highway': 'residential', 'oneway': False, 'length': 88.32338146461484, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D24A8>}"
335,105393855,105474985,"{'osmid': 11781963, 'name': 'Sunny Slope Drive', 'highway': 'residential', 'oneway': False, 'length': 82.98367630494167, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D24E0>}"
336,105491134,105491334,"{'osmid': [247241976, 247241985, 247241986, 11782345, 264386935, 264386936, 247241977], 'name': 'Park Drive', 'highway': 'residential', 'oneway': False, 'length': 1584.5488529058694, 'bridge': 'yes', 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2588>}"
337,105491134,655779329,"{'osmid': 51377318, 'oneway': True, 'highway': 'trunk_link', 'length': 79.83324003741072, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D25C0>}"
338,105430715,105430719,"{'osmid': 11775808, 'name': 'Wild Hedge Lane', 'highway': 'residential', 'oneway': False, 'length': 155.39108347039908}"
339,105430715,105488132,"{'osmid': 11781887, 'name': 'Hillside Avenue', 'highway': 'residential', 'oneway': False, 'length': 56.78932809545239}"
340,105430715,770504859,"{'osmid': 11781887, 'name': 'Hillside Avenue', 'highway': 'residential', 'oneway': False, 'length': 55.24757544456788}"
341,105427138,105433232,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 93.21182574932732}"
342,105427138,105450733,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 12.167864547098674}"
343,105427138,105394301,"{'osmid': 11775404, 'name': 'Miarmi Court', 'highway': 'residential', 'oneway': False, 'length': 91.2583410017929, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2550>}"
344,105393859,105422941,"{'osmid': 11779717, 'name': 'Ledgewood Road', 'highway': 'residential', 'oneway': False, 'length': 223.6033185600136}"
345,105393859,105445085,"{'osmid': 11781962, 'name': 'Sunny Slope Drive', 'highway': 'residential', 'oneway': False, 'length': 135.05261302796964}"
346,105393859,105393855,"{'osmid': 11772082, 'highway': 'residential', 'oneway': False, 'length': 55.265298556011416, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D25F8>}"
347,105446596,105446606,"{'osmid': 11777551, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 126.4244162233443}"
348,105446596,105410420,"{'osmid': [11785062, 11777551], 'name': ['Outlook Drive', 'New Providence Road'], 'highway': 'residential', 'oneway': False, 'length': 198.7393000170432, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2630>}"
349,105446596,105511206,"{'osmid': 11785061, 'name': 'Outlook Drive', 'highway': 'residential', 'oneway': False, 'length': 159.4272027904054, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2668>}"
350,105451202,105436171,"{'osmid': [11778033, 247250699, 247250700], 'ref': 'CR 613', 'name': 'Mountain Avenue', 'highway': 'tertiary', 'oneway': False, 'length': 143.82883338183382, 'bridge': 'yes', 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D26A0>}"
351,105451202,2452236515,"{'osmid': 11778033, 'ref': 'CR 613', 'name': 'Mountain Avenue', 'highway': 'tertiary', 'oneway': False, 'length': 256.19811685481744, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D26D8>}"
352,105451202,105404038,"{'osmid': 11780239, 'name': 'Tanglewood Lane', 'highway': 'residential', 'oneway': False, 'length': 207.6299135399547, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2710>}"
353,2541617293,105491134,"{'osmid': 51377318, 'oneway': True, 'highway': 'trunk_link', 'length': 13.334364663753615}"
354,2541617293,105436171,"{'osmid': 247250699, 'ref': 'CR 613', 'name': 'Mountain Avenue', 'highway': 'tertiary', 'oneway': False, 'length': 176.61300430306756, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2748>}"
355,105479879,105495607,"{'osmid': 11782866, 'name': 'Fawn Ridge', 'highway': 'residential', 'oneway': False, 'length': 69.68813432904918}"
356,105479879,105479917,"{'osmid': 11781037, 'name': 'Grouse Lane', 'highway': 'residential', 'oneway': False, 'length': 173.3181294188787, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2780>}"
357,105479879,105430410,"{'osmid': 11781037, 'name': 'Grouse Lane', 'highway': 'residential', 'oneway': False, 'length': 199.21375038312038, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D27B8>}"
358,105430719,105430715,"{'osmid': 11775808, 'name': 'Wild Hedge Lane', 'highway': 'residential', 'oneway': False, 'length': 155.39108347039144}"
359,105468107,105461381,"{'osmid': 11779887, 'name': 'Barton Drive', 'highway': 'residential', 'oneway': False, 'length': 93.82271079565797, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D27F0>}"
360,105512652,105506456,"{'osmid': 11785208, 'ref': 'CR 642', 'name': 'Summit Lane', 'highway': 'residential', 'oneway': False, 'length': 537.8644353568216, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2828>}"
361,105512652,105466429,"{'osmid': 160693255, 'oneway': True, 'highway': 'residential', 'length': 110.25484831754127, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2860>}"
362,770504859,105430715,"{'osmid': 11781887, 'name': 'Hillside Avenue', 'highway': 'residential', 'oneway': False, 'length': 55.24757544462758}"
363,770504859,440169543,"{'osmid': 11781887, 'name': 'Hillside Avenue', 'highway': 'residential', 'oneway': False, 'length': 155.3724151027238}"
364,105450190,105450733,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 158.16285844442572}"
365,105450190,105507362,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 156.907936429724}"
366,105450190,105394170,"{'osmid': 11777908, 'name': 'Spruce Drive', 'highway': 'residential', 'oneway': False, 'length': 144.3655942978475, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2898>}"
367,105446606,105446596,"{'osmid': 11777551, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 126.42441622334039}"
368,105446606,105446611,"{'osmid': 11777551, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 90.02025523872909, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D28D0>}"
369,105446606,105483791,"{'osmid': 11782900, 'name': 'Bayberry Lane', 'highway': 'residential', 'oneway': False, 'length': 270.9183801351497, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2908>}"
370,105440977,105416856,"{'osmid': 11776971, 'ref': '(645)', 'name': 'Park Slope', 'highway': 'residential', 'oneway': False, 'length': 124.96470530914979, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2940>}"
371,105440977,105446577,"{'osmid': 11777550, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 166.31677741200266, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2978>}"
372,105440977,105466445,"{'osmid': 160693254, 'ref': 'CR 645', 'name': 'W. R. Tracy Drive', 'highway': 'residential', 'oneway': False, 'length': 814.0334162894326, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D29B0>}"
373,105458898,105412861,"{'osmid': 11778902, 'name': 'Blazo Terrace', 'highway': 'residential', 'oneway': False, 'length': 353.0144135931807, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D29E8>}"
374,105458898,105491935,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 49.58157616142203, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2A20>}"
375,105458898,105449870,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 206.08491631204285, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2A58>}"
376,105446611,105446613,"{'osmid': 28772654, 'ref': 'CR 642', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 53.997697332214905}"
377,105446611,105446606,"{'osmid': 11777551, 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 90.02025523872742, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2B00>}"
378,105446611,105511206,"{'osmid': 160693253, 'ref': 'CR 642', 'name': 'Summit Lane', 'highway': 'residential', 'oneway': False, 'length': 249.0003486377743, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2B70>}"
379,105450195,105450197,"{'osmid': 11777909, 'name': 'Spruce Drive', 'highway': 'residential', 'oneway': False, 'length': 67.69728575222472}"
380,105446613,105406837,"{'osmid': 11785528, 'name': 'Laurel Court', 'highway': 'residential', 'oneway': False, 'length': 82.01208398037245}"
381,105446613,105446615,"{'osmid': 28772654, 'ref': 'CR 642', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 60.06312009675446}"
382,105446613,105446611,"{'osmid': 28772654, 'ref': 'CR 642', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 53.99769733221118}"
383,105450197,105450195,"{'osmid': 11777909, 'name': 'Spruce Drive', 'highway': 'residential', 'oneway': False, 'length': 67.69728575228413}"
384,105450197,105412237,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 64.79969662498081}"
385,105450197,105458613,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 71.18999154104776}"
386,105450197,105500166,"{'osmid': 11783431, 'name': 'Beech Avenue', 'highway': 'residential', 'oneway': False, 'length': 194.22305649827686}"
387,105446615,105446613,"{'osmid': 28772654, 'ref': 'CR 642', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 60.06312009675446}"
388,105446615,105483791,"{'osmid': 11782900, 'name': 'Bayberry Lane', 'highway': 'residential', 'oneway': False, 'length': 208.80171037667708, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2BA8>}"
389,105446615,105474667,"{'osmid': [11780441, 28772654], 'ref': 'CR 642', 'name': ['Coles Avenue', 'New Providence Road'], 'highway': 'residential', 'oneway': False, 'length': 244.93438217785211, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2AC8>}"
390,105493202,655774393,"{'osmid': 51376995, 'oneway': True, 'highway': 'trunk_link', 'length': 137.01428483478466, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2BE0>}"
391,105493202,655774393,"{'osmid': 60615222, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 113.1896618459584, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2C50>}"
392,105440856,105440855,"{'osmid': 11776954, 'name': 'Westover Court', 'highway': 'residential', 'oneway': False, 'length': 19.110641153709576}"
393,105440856,105440856,"{'osmid': 262438139, 'oneway': True, 'name': 'Westover Court', 'highway': 'residential', 'length': 59.68563028367484, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2CF8>}"
394,105394394,105494925,"{'osmid': 11782940, 'name': 'Turnabout Circle', 'highway': 'residential', 'oneway': False, 'length': 56.41848563160766}"
395,105445085,105393859,"{'osmid': 11781962, 'name': 'Sunny Slope Drive', 'highway': 'residential', 'oneway': False, 'length': 135.05261302801776}"
396,105445085,105445100,"{'osmid': 11777424, 'name': 'Sunny View Road', 'highway': 'residential', 'oneway': False, 'length': 401.03625308998204, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2CC0>}"
397,105445085,105434043,"{'osmid': 11781962, 'name': 'Sunny Slope Drive', 'highway': 'residential', 'oneway': False, 'length': 326.770391873515, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2D30>}"
398,105454304,105454305,"{'osmid': 11778417, 'name': 'Oak Street', 'highway': 'residential', 'oneway': False, 'length': 73.44250006480725}"
399,105454304,105458613,"{'osmid': 11778883, 'name': 'Poplar Avenue', 'highway': 'residential', 'oneway': False, 'length': 104.30950072965989}"
400,105454304,105423920,"{'osmid': [11778883, 11775055], 'name': ['Poplar Avenue', 'Old Tote Road'], 'highway': 'residential', 'oneway': False, 'length': 488.1423601060159, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2D68>}"
401,105454305,105454304,"{'osmid': 11778417, 'name': 'Oak Street', 'highway': 'residential', 'oneway': False, 'length': 73.44250006470715}"
402,105454305,105491935,"{'osmid': 11784747, 'name': 'Cedar Avenue', 'highway': 'residential', 'oneway': False, 'length': 105.94442151555222}"
403,105454305,105435599,"{'osmid': 11784747, 'name': 'Cedar Avenue', 'highway': 'residential', 'oneway': False, 'length': 311.0799792478775, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2DA0>}"
404,2452236515,105451202,"{'osmid': 11778033, 'ref': 'CR 613', 'name': 'Mountain Avenue', 'highway': 'tertiary', 'oneway': False, 'length': 256.198116854787, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2DD8>}"
405,2452236515,105446517,"{'osmid': 11778033, 'ref': 'CR 613', 'name': 'Mountain Avenue', 'highway': 'tertiary', 'oneway': False, 'length': 112.90637663367217, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2E10>}"
406,2452236515,2452236522,"{'osmid': 237301197, 'name': 'Little Court', 'highway': 'residential', 'oneway': False, 'length': 216.7286320534671, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2E48>}"
407,105429226,105429228,"{'osmid': 11775637, 'name': 'Mohawk Drive', 'highway': 'residential', 'oneway': False, 'length': 147.57860490062225}"
408,105429226,105438012,"{'osmid': 11776903, 'name': 'Hickory Lane', 'highway': 'residential', 'oneway': False, 'length': 119.92353330677412}"
409,105429226,105438722,"{'osmid': 11776903, 'name': 'Hickory Lane', 'highway': 'residential', 'oneway': False, 'length': 120.622604426436, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2E80>}"
410,2452236522,2452236515,"{'osmid': 237301197, 'name': 'Little Court', 'highway': 'residential', 'oneway': False, 'length': 216.72863205407512, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2EB8>}"
411,105445100,105445085,"{'osmid': 11777424, 'name': 'Sunny View Road', 'highway': 'residential', 'oneway': False, 'length': 401.0362530900446, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2EF0>}"
412,105445100,105430930,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 124.10167482867581, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2F28>}"
413,105445100,105488867,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 138.30188206382584, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2F60>}"
414,105450733,105427138,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 12.167864546970511}"
415,105450733,105450190,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 158.1628584443606}"
416,105450733,105412861,"{'osmid': 11777989, 'name': 'Corrinne Terrace', 'highway': 'residential', 'oneway': False, 'length': 345.6257341218941, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2FD0>}"
417,105429228,105429226,"{'osmid': 11775637, 'name': 'Mohawk Drive', 'highway': 'residential', 'oneway': False, 'length': 147.57860490064812}"
418,105429228,105489440,"{'osmid': 11782049, 'name': 'Bridle Path', 'highway': 'residential', 'oneway': False, 'length': 201.16841055482809, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552D2F98>}"
419,105429228,105438735,"{'osmid': 11782049, 'name': 'Bridle Path', 'highway': 'residential', 'oneway': False, 'length': 207.84518277823608, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC54F17048>}"
420,105479917,105405629,"{'osmid': 11781037, 'name': 'Grouse Lane', 'highway': 'residential', 'oneway': False, 'length': 114.62164644041107}"
421,105479917,105479879,"{'osmid': 11781037, 'name': 'Grouse Lane', 'highway': 'residential', 'oneway': False, 'length': 173.31812941828525, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC54F170B8>}"
422,105479917,105405470,"{'osmid': 11784778, 'name': 'Hawk Ridge Road', 'highway': 'residential', 'oneway': False, 'length': 117.99236949538832, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC54F17080>}"
423,105428720,105428718,"{'osmid': 11775588, 'name': 'Vassar Road', 'highway': 'residential', 'oneway': False, 'length': 93.54345005892965}"
424,105428720,105497488,"{'osmid': 11783111, 'name': 'Mill Lane', 'highway': 'residential', 'oneway': False, 'length': 86.41879458778936}"
425,105428720,105473117,"{'osmid': 11783111, 'name': 'Mill Lane', 'highway': 'residential', 'oneway': False, 'length': 153.60074174119006}"
426,105405681,105435603,"{'osmid': 11776383, 'name': 'Holly Hill', 'highway': 'residential', 'oneway': False, 'length': 85.23498813128283}"
427,105424626,105430930,"{'osmid': [11775122, 11775847], 'name': ['Heckel Drive', 'Ridge Drive'], 'highway': 'residential', 'oneway': False, 'length': 698.8957338739821, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC54F170F0>}"
428,105424626,105491870,"{'osmid': 11782789, 'name': 'Short Drive', 'highway': 'residential', 'oneway': False, 'length': 333.0393458553926, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC54F17128>}"
429,105424626,105494925,"{'osmid': 11782789, 'name': 'Short Drive', 'highway': 'residential', 'oneway': False, 'length': 98.33069356757481, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC54F17160>}"
430,105428716,105428718,"{'osmid': 11775588, 'name': 'Vassar Road', 'highway': 'residential', 'oneway': False, 'length': 66.31063711781712}"
