"start_stops","end_stops","r_type","service_id","Road_Index","stop_link_sequence","road_edge_id","r_service_lines","link_travel_time","edge_id","wait_time","walk_time","transit_time","transfer_penalty","day_transit_time","dist"
"N_1","F5","Walk","Walk",0,0,0,"",2575.2345526765,1,10,2575.2345526765,0,2000,0,2.86137172519611
"N_1","F4","Walk","Walk",0,0,0,"",3276.86157148225,2,10,3276.86157148225,0,2000,0,3.64095730164694
"N_10","B4","Walk","Walk",0,0,0,"",815.464243931231,3,10,815.464243931231,0,2000,0,0.906071382145813
"N_10","B3","Walk","Walk",0,0,0,"",1087.09841272576,4,10,1087.09841272576,0,2000,0,1.20788712525085
"N_10","B5","Walk","Walk",0,0,0,"",1566.03924848931,5,10,1566.03924848931,0,2000,0,1.74004360943257
"N_100","B24","Walk","Walk",0,0,0,"",4283.01379434203,6,10,4283.01379434203,0,2000,0,4.75890421593559
"N_100","B25","Walk","Walk",0,0,0,"",4600.91426605867,7,10,4600.91426605867,0,2000,0,5.11212696228741
"N_1000","F6","Walk","Walk",0,0,0,"",1166.41637620564,8,10,1166.41637620564,0,2000,0,1.29601819578405
"N_1000","D6","Walk","Walk",0,0,0,"",4854.61643173594,9,10,4854.61643173594,0,2000,0,5.39401825748437
"N_10004","D5","Walk","Walk",0,0,0,"",7682.33498796415,10,10,7682.33498796415,0,2000,0,8.53592776440462
"N_10004","B1","Walk","Walk",0,0,0,"",10432.3433025467,11,10,10432.3433025467,0,2000,0,11.5914925583852
"N_10005","B2","Walk","Walk",0,0,0,"",1364.71648193551,12,10,1364.71648193551,0,2000,0,1.51635164659501
"N_10005","D6","Walk","Walk",0,0,0,"",1479.43476377174,13,10,1479.43476377174,0,2000,0,1.64381640419082
"N_10006","B2","Walk","Walk",0,0,0,"",1374.55348926537,14,10,1374.55348926537,0,2000,0,1.5272816547393
"N_10006","D6","Walk","Walk",0,0,0,"",1571.0969811096,15,10,1571.0969811096,0,2000,0,1.745663312344
"N_10007","B2","Walk","Walk",0,0,0,"",1355.64965277558,16,10,1355.64965277558,0,2000,0,1.50627739197287
"N_10007","D6","Walk","Walk",0,0,0,"",1485.66809898185,17,10,1485.66809898185,0,2000,0,1.65074233220206
"N_10008","B2","Walk","Walk",0,0,0,"",1309.75842435611,18,10,1309.75842435611,0,2000,0,1.45528713817346
"N_10008","D6","Walk","Walk",0,0,0,"",1491.39174534838,19,10,1491.39174534838,0,2000,0,1.65710193927598
"N_10009","D7","Walk","Walk",0,0,0,"",1254.93764786614,20,10,1254.93764786614,0,2000,0,1.39437516429571
"N_10009","D6","Walk","Walk",0,0,0,"",3920.85163453161,21,10,3920.85163453161,0,2000,0,4.35650181614623
"N_1001","F6","Walk","Walk",0,0,0,"",1159.44472169611,22,10,1159.44472169611,0,2000,0,1.28827191299568
"N_1001","D6","Walk","Walk",0,0,0,"",4815.69995928738,23,10,4815.69995928738,0,2000,0,5.35077773254153
"N_10011","D6","Walk","Walk",0,0,0,"",2692.17627213117,24,10,2692.17627213117,0,2000,0,2.99130696903464
"N_10011","D7","Walk","Walk",0,0,0,"",2957.88360161566,25,10,2957.88360161566,0,2000,0,3.28653733512851
"N_10012","D6","Walk","Walk",0,0,0,"",2674.85558669679,26,10,2674.85558669679,0,2000,0,2.97206176299644
"N_10012","D7","Walk","Walk",0,0,0,"",2986.98219539524,27,10,2986.98219539524,0,2000,0,3.31886910599471
"N_10013","B24","Walk","Walk",0,0,0,"",7104.46057445722,28,10,7104.46057445722,0,2000,0,7.89384508273025
"N_10013","B25","Walk","Walk",0,0,0,"",7385.9587332331,29,10,7385.9587332331,0,2000,0,8.20662081470345
"N_10014","B24","Walk","Walk",0,0,0,"",7074.97919102099,30,10,7074.97919102099,0,2000,0,7.86108799002332
"N_10014","B25","Walk","Walk",0,0,0,"",7358.32432257053,31,10,7358.32432257053,0,2000,0,8.17591591396725
"N_10015","B24","Walk","Walk",0,0,0,"",7074.24387930718,32,10,7074.24387930718,0,2000,0,7.86027097700798
"N_10015","B25","Walk","Walk",0,0,0,"",7357.25657161718,33,10,7357.25657161718,0,2000,0,8.17472952401909
"N_10016","B24","Walk","Walk",0,0,0,"",7044.01268892785,34,10,7044.01268892785,0,2000,0,7.82668076547539
"N_10016","B25","Walk","Walk",0,0,0,"",7325.9987249003,35,10,7325.9987249003,0,2000,0,8.13999858322256
"N_10017","B18","Walk","Walk",0,0,0,"",219.553065560157,36,10,219.553065560157,0,2000,0,0.243947850622397
"N_10017","B19","Walk","Walk",0,0,0,"",277.031162266537,37,10,277.031162266537,0,2000,0,0.307812402518374
"N_10017","B17","Walk","Walk",0,0,0,"",415.867981196966,38,10,415.867981196966,0,2000,0,0.462075534663295
"N_10017","D9","Walk","Walk",0,0,0,"",689.900181428526,39,10,689.900181428526,0,2000,0,0.766555757142807
"N_10017","B16","Walk","Walk",0,0,0,"",740.514706717582,40,10,740.514706717582,0,2000,0,0.822794118575091
"N_10018","A6","Walk","Walk",0,0,0,"",451.943083909965,41,10,451.943083909965,0,2000,0,0.502158982122183
"N_10018","A5","Walk","Walk",0,0,0,"",698.271443783957,42,10,698.271443783957,0,2000,0,0.775857159759952
"N_10018","B16","Walk","Walk",0,0,0,"",846.72569614925,43,10,846.72569614925,0,2000,0,0.940806329054722
"N_10018","B17","Walk","Walk",0,0,0,"",874.436070172911,44,10,874.436070172911,0,2000,0,0.971595633525457
"N_10018","B18","Walk","Walk",0,0,0,"",927.931304848714,45,10,927.931304848714,0,2000,0,1.03103478316524
"N_10019","B18","Walk","Walk",0,0,0,"",194.383310836787,46,10,194.383310836787,0,2000,0,0.215981456485319
"N_10019","B19","Walk","Walk",0,0,0,"",243.856690220116,47,10,243.856690220116,0,2000,0,0.270951878022351
"N_10019","B17","Walk","Walk",0,0,0,"",441.183443718037,48,10,441.183443718037,0,2000,0,0.490203826353375
"N_10019","D9","Walk","Walk",0,0,0,"",706.049518887216,49,10,706.049518887216,0,2000,0,0.784499465430241
"N_10019","B16","Walk","Walk",0,0,0,"",775.031324332812,50,10,775.031324332812,0,2000,0,0.861145915925347
"N_1002","F6","Walk","Walk",0,0,0,"",1588.41282181089,51,10,1588.41282181089,0,2000,0,1.76490313534543
"N_1002","D6","Walk","Walk",0,0,0,"",3752.93621333815,52,10,3752.93621333815,0,2000,0,4.16992912593127
"N_10020","F6","Walk","Walk",0,0,0,"",5693.23546408797,53,10,5693.23546408797,0,2000,0,6.32581718231997
"N_10020","F5","Walk","Walk",0,0,0,"",6498.01979393948,54,10,6498.01979393948,0,2000,0,7.22002199326609
"N_10021","B4","Walk","Walk",0,0,0,"",3235.22669326849,55,10,3235.22669326849,0,2000,0,3.59469632585388
"N_10021","B3","Walk","Walk",0,0,0,"",3336.33995648694,56,10,3336.33995648694,0,2000,0,3.7070443960966
"N_10029","A1","Walk","Walk",0,0,0,"",2532.12941290971,57,10,2532.12941290971,0,2000,0,2.81347712545524
"N_10029","D9","Walk","Walk",0,0,0,"",2666.96324301465,58,10,2666.96324301465,0,2000,0,2.9632924922385
"N_1003","F5","Walk","Walk",0,0,0,"",1905.80956599816,59,10,1905.80956599816,0,2000,0,2.1175661844424
"N_1003","F4","Walk","Walk",0,0,0,"",3895.20931968315,60,10,3895.20931968315,0,2000,0,4.3280103552035
"N_10030","A1","Walk","Walk",0,0,0,"",2313.87375711389,61,10,2313.87375711389,0,2000,0,2.57097084123765
"N_10030","D9","Walk","Walk",0,0,0,"",2414.31882591182,62,10,2414.31882591182,0,2000,0,2.68257647323536
"N_10031","A1","Walk","Walk",0,0,0,"",2514.69916356487,63,10,2514.69916356487,0,2000,0,2.79411018173875
"N_10031","D9","Walk","Walk",0,0,0,"",2665.28711759247,64,10,2665.28711759247,0,2000,0,2.9614301306583
"N_10032","A1","Walk","Walk",0,0,0,"",2484.03612678176,65,10,2484.03612678176,0,2000,0,2.76004014086862
"N_10032","D9","Walk","Walk",0,0,0,"",2634.25143121364,66,10,2634.25143121364,0,2000,0,2.92694603468183
"N_10033","A1","Walk","Walk",0,0,0,"",7439.34790734915,67,10,7439.34790734915,0,2000,0,8.26594211927683
"N_10033","A2","Walk","Walk",0,0,0,"",7866.68679172204,68,10,7866.68679172204,0,2000,0,8.74076310191338
"N_10034","B26","Walk","Walk",0,0,0,"",1727.72792439658,69,10,1727.72792439658,0,2000,0,1.91969769377398
"N_10034","B27","Walk","Walk",0,0,0,"",1859.22180556861,70,10,1859.22180556861,0,2000,0,2.06580200618734
"N_10035","A14","Walk","Walk",0,0,0,"",2914.82402485642,71,10,2914.82402485642,0,2000,0,3.23869336095158
"N_10035","A13","Walk","Walk",0,0,0,"",4999.10367327034,72,10,4999.10367327034,0,2000,0,5.55455963696704
"N_1004","F5","Walk","Walk",0,0,0,"",2001.25071715493,73,10,2001.25071715493,0,2000,0,2.22361190794993
"N_1004","F4","Walk","Walk",0,0,0,"",4359.29203184529,74,10,4359.29203184529,0,2000,0,4.84365781316143
"N_10041","D5","Walk","Walk",0,0,0,"",5596.05430456033,75,10,5596.05430456033,0,2000,0,6.21783811617815
"N_10042","D5","Walk","Walk",0,0,0,"",5574.70741880325,76,10,5574.70741880325,0,2000,0,6.19411935422583
"N_10043","D5","Walk","Walk",0,0,0,"",6310.54857417774,77,10,6310.54857417774,0,2000,0,7.01172063797526
"N_10043","B1","Walk","Walk",0,0,0,"",9949.33288513663,78,10,9949.33288513663,0,2000,0,11.0548143168185
"N_10044","D5","Walk","Walk",0,0,0,"",6470.3940657021,79,10,6470.3940657021,0,2000,0,7.189326739669
"N_10044","B1","Walk","Walk",0,0,0,"",9530.15730428584,80,10,9530.15730428584,0,2000,0,10.5890636714287
"N_10045","D5","Walk","Walk",0,0,0,"",6296.91417148807,81,10,6296.91417148807,0,2000,0,6.99657130165341
"N_10045","B1","Walk","Walk",0,0,0,"",9254.44155895333,82,10,9254.44155895333,0,2000,0,10.2827128432815
"N_10046","D5","Walk","Walk",0,0,0,"",6490.47519928914,83,10,6490.47519928914,0,2000,0,7.21163911032127
"N_10046","B1","Walk","Walk",0,0,0,"",9311.05622496574,84,10,9311.05622496574,0,2000,0,10.3456180277397
"N_10047","D5","Walk","Walk",0,0,0,"",6490.87382752751,85,10,6490.87382752751,0,2000,0,7.21208203058612
"N_10047","B1","Walk","Walk",0,0,0,"",9298.57591534572,86,10,9298.57591534572,0,2000,0,10.3317510170508
"N_10048","D5","Walk","Walk",0,0,0,"",6261.59999817833,87,10,6261.59999817833,0,2000,0,6.95733333130926
"N_10048","B1","Walk","Walk",0,0,0,"",6535.59438552283,88,10,6535.59438552283,0,2000,0,7.26177153946981
"N_10049","B1","Walk","Walk",0,0,0,"",5949.43563365515,89,10,5949.43563365515,0,2000,0,6.61048403739461
"N_10049","D5","Walk","Walk",0,0,0,"",6417.312969965,90,10,6417.312969965,0,2000,0,7.13034774440556
"N_1005","F5","Walk","Walk",0,0,0,"",2141.95264912988,91,10,2141.95264912988,0,2000,0,2.37994738792209
"N_1005","F4","Walk","Walk",0,0,0,"",4612.00542636626,92,10,4612.00542636626,0,2000,0,5.12445047374029
"N_10050","B1","Walk","Walk",0,0,0,"",5861.49822319346,93,10,5861.49822319346,0,2000,0,6.51277580354829
"N_10050","D5","Walk","Walk",0,0,0,"",6344.16469661147,94,10,6344.16469661147,0,2000,0,7.04907188512386
"N_10051","B1","Walk","Walk",0,0,0,"",2587.13487636216,95,10,2587.13487636216,0,2000,0,2.87459430706906
"N_10051","B2","Walk","Walk",0,0,0,"",3607.30266463485,96,10,3607.30266463485,0,2000,0,4.0081140718165
"N_10052","B1","Walk","Walk",0,0,0,"",2511.80088246649,97,10,2511.80088246649,0,2000,0,2.79088986940721
"N_10052","B3","Walk","Walk",0,0,0,"",3038.45561271967,98,10,3038.45561271967,0,2000,0,3.37606179191075
"N_10053","B4","Walk","Walk",0,0,0,"",3008.64644958834,99,10,3008.64644958834,0,2000,0,3.3429404995426
"N_10053","B5","Walk","Walk",0,0,0,"",3256.0761627003,100,10,3256.0761627003,0,2000,0,3.61786240300033
"N_10054","B6","Walk","Walk",0,0,0,"",921.201727614626,101,10,921.201727614626,0,2000,0,1.02355747512736
"N_10054","B7","Walk","Walk",0,0,0,"",1183.67094517992,102,10,1183.67094517992,0,2000,0,1.3151899390888
"N_10054","B5","Walk","Walk",0,0,0,"",1790.24866123559,103,10,1790.24866123559,0,2000,0,1.98916517915065
"N_10057","F6","Walk","Walk",0,0,0,"",2838.16881923561,104,10,2838.16881923561,0,2000,0,3.15352091026179
"N_10057","F5","Walk","Walk",0,0,0,"",5187.67150664643,105,10,5187.67150664643,0,2000,0,5.76407945182936
"N_10058","F6","Walk","Walk",0,0,0,"",2880.60625132555,106,10,2880.60625132555,0,2000,0,3.20067361258394
"N_10058","F5","Walk","Walk",0,0,0,"",5144.06755606655,107,10,5144.06755606655,0,2000,0,5.71563061785172
"N_10059","F6","Walk","Walk",0,0,0,"",2875.91560758365,108,10,2875.91560758365,0,2000,0,3.19546178620406
"N_10059","F5","Walk","Walk",0,0,0,"",5171.44563842812,109,10,5171.44563842812,0,2000,0,5.74605070936457
"N_1006","F5","Walk","Walk",0,0,0,"",2270.97503351792,110,10,2270.97503351792,0,2000,0,2.52330559279768
"N_1006","F4","Walk","Walk",0,0,0,"",4801.90106478735,111,10,4801.90106478735,0,2000,0,5.3354456275415
"N_10060","B24","Walk","Walk",0,0,0,"",1190.17319695865,112,10,1190.17319695865,0,2000,0,1.32241466328738
"N_10060","B25","Walk","Walk",0,0,0,"",1638.85821507027,113,10,1638.85821507027,0,2000,0,1.8209535723003
"N_10061","F6","Walk","Walk",0,0,0,"",2729.20276372258,114,10,2729.20276372258,0,2000,0,3.03244751524732
"N_10061","F5","Walk","Walk",0,0,0,"",5200.96917585004,115,10,5200.96917585004,0,2000,0,5.77885463983338
"N_10062","F6","Walk","Walk",0,0,0,"",2735.87722512483,116,10,2735.87722512483,0,2000,0,3.03986358347204
"N_10062","F5","Walk","Walk",0,0,0,"",5186.48099571625,117,10,5186.48099571625,0,2000,0,5.76275666190695
"N_10065","F6","Walk","Walk",0,0,0,"",4434.50409815,118,10,4434.50409815,0,2000,0,4.92722677572222
"N_10065","D6","Walk","Walk",0,0,0,"",7283.52222419486,119,10,7283.52222419486,0,2000,0,8.09280247132762
"N_10066","F6","Walk","Walk",0,0,0,"",6807.26544535472,120,10,6807.26544535472,0,2000,0,7.56362827261636
"N_10067","D7","Walk","Walk",0,0,0,"",7980.11788466248,121,10,7980.11788466248,0,2000,0,8.86679764962498
"N_10067","F6","Walk","Walk",0,0,0,"",8408.23205915434,122,10,8408.23205915434,0,2000,0,9.34248006572705
"N_10068","F6","Walk","Walk",0,0,0,"",1345.79509913612,123,10,1345.79509913612,0,2000,0,1.49532788792902
"N_10068","D6","Walk","Walk",0,0,0,"",4077.40106453574,124,10,4077.40106453574,0,2000,0,4.53044562726194
"N_10069","F6","Walk","Walk",0,0,0,"",1389.10742683292,125,10,1389.10742683292,0,2000,0,1.54345269648102
"N_10069","D6","Walk","Walk",0,0,0,"",4067.96160127538,126,10,4067.96160127538,0,2000,0,4.51995733475042
"N_1007","A11","Walk","Walk",0,0,0,"",4970.56791611002,127,10,4970.56791611002,0,2000,0,5.52285324012225
"N_1007","A10","Walk","Walk",0,0,0,"",5122.35942586577,128,10,5122.35942586577,0,2000,0,5.69151047318419
"N_10070","F6","Walk","Walk",0,0,0,"",1391.90661449858,129,10,1391.90661449858,0,2000,0,1.54656290499842
"N_10070","D6","Walk","Walk",0,0,0,"",4060.39911229805,130,10,4060.39911229805,0,2000,0,4.51155456922006
"N_10071","F6","Walk","Walk",0,0,0,"",1391.57305880868,131,10,1391.57305880868,0,2000,0,1.5461922875652
"N_10071","D6","Walk","Walk",0,0,0,"",4004.72235030372,132,10,4004.72235030372,0,2000,0,4.44969150033747
"N_10072","F6","Walk","Walk",0,0,0,"",2448.56416103767,133,10,2448.56416103767,0,2000,0,2.72062684559741
"N_10072","D6","Walk","Walk",0,0,0,"",3058.39051747805,134,10,3058.39051747805,0,2000,0,3.39821168608672
"N_10073","D10","Walk","Walk",0,0,0,"",4848.83606266538,135,10,4848.83606266538,0,2000,0,5.38759562518376
"N_10074","D10","Walk","Walk",0,0,0,"",4529.60514263635,136,10,4529.60514263635,0,2000,0,5.03289460292928
"N_10075","F6","Walk","Walk",0,0,0,"",10426.0355180626,137,10,10426.0355180626,0,2000,0,11.5844839089584
"N_10075","A13","Walk","Walk",0,0,0,"",10706.5872351413,138,10,10706.5872351413,0,2000,0,11.8962080390459
"N_1008","A11","Walk","Walk",0,0,0,"",5095.99054403936,139,10,5095.99054403936,0,2000,0,5.66221171559929
"N_1008","A10","Walk","Walk",0,0,0,"",5226.44968717107,140,10,5226.44968717107,0,2000,0,5.80716631907896
"N_10085","F4","Walk","Walk",0,0,0,"",10629.2095654588,141,10,10629.2095654588,0,2000,0,11.8102328505098
"N_10086","F4","Walk","Walk",0,0,0,"",10610.0706070039,142,10,10610.0706070039,0,2000,0,11.7889673411154
"N_10087","F4","Walk","Walk",0,0,0,"",10662.7161988225,143,10,10662.7161988225,0,2000,0,11.8474624431361
"N_10088","F4","Walk","Walk",0,0,0,"",6983.77281341359,144,10,6983.77281341359,0,2000,0,7.75974757045955
"N_10088","F3","Walk","Walk",0,0,0,"",8779.53394892197,145,10,8779.53394892197,0,2000,0,9.75503772102441
"N_10089","F4","Walk","Walk",0,0,0,"",6987.04059315458,146,10,6987.04059315458,0,2000,0,7.76337843683842
"N_10089","F3","Walk","Walk",0,0,0,"",8798.54458205848,147,10,8798.54458205848,0,2000,0,9.77616064673165
"N_1009","A11","Walk","Walk",0,0,0,"",5162.40086741724,148,10,5162.40086741724,0,2000,0,5.73600096379694
"N_1009","A10","Walk","Walk",0,0,0,"",5280.05781179653,149,10,5280.05781179653,0,2000,0,5.86673090199615
"N_10090","F4","Walk","Walk",0,0,0,"",7017.92276883211,150,10,7017.92276883211,0,2000,0,7.79769196536901
"N_10090","F3","Walk","Walk",0,0,0,"",8812.61891291673,151,10,8812.61891291673,0,2000,0,9.7917987921297
"N_10092","F4","Walk","Walk",0,0,0,"",6324.51777563961,152,10,6324.51777563961,0,2000,0,7.0272419729329
"N_10092","F3","Walk","Walk",0,0,0,"",7754.03181147278,153,10,7754.03181147278,0,2000,0,8.61559090163642
"N_10093","B7","Walk","Walk",0,0,0,"",1466.94988929132,154,10,1466.94988929132,0,2000,0,1.6299443214348
"N_10093","B8","Walk","Walk",0,0,0,"",1501.6003237736,155,10,1501.6003237736,0,2000,0,1.66844480419289
"N_10093","B6","Walk","Walk",0,0,0,"",1605.83004543188,156,10,1605.83004543188,0,2000,0,1.78425560603542
"N_10094","D5","Walk","Walk",0,0,0,"",6143.11384503236,157,10,6143.11384503236,0,2000,0,6.82568205003595
"N_10094","B1","Walk","Walk",0,0,0,"",9214.15450548532,158,10,9214.15450548532,0,2000,0,10.2379494505392
"N_10095","F4","Walk","Walk",0,0,0,"",2322.15879059227,159,10,2322.15879059227,0,2000,0,2.58017643399141
"N_10095","F5","Walk","Walk",0,0,0,"",5255.4828669709,160,10,5255.4828669709,0,2000,0,5.83942540774544
"N_10096","F6","Walk","Walk",0,0,0,"",3883.23573857958,161,10,3883.23573857958,0,2000,0,4.31470637619953
"N_10096","F5","Walk","Walk",0,0,0,"",5252.09488066732,162,10,5252.09488066732,0,2000,0,5.83566097851924
"N_10097","F6","Walk","Walk",0,0,0,"",3436.17383450525,163,10,3436.17383450525,0,2000,0,3.81797092722806
"N_10097","F5","Walk","Walk",0,0,0,"",5611.14242008946,164,10,5611.14242008946,0,2000,0,6.23460268898829
"N_10098","F6","Walk","Walk",0,0,0,"",3638.09170685257,165,10,3638.09170685257,0,2000,0,4.04232411872507
"N_10098","F5","Walk","Walk",0,0,0,"",5725.08301005233,166,10,5725.08301005233,0,2000,0,6.36120334450259
"N_10099","A1","Walk","Walk",0,0,0,"",4541.74446907029,167,10,4541.74446907029,0,2000,0,5.04638274341144
"N_10099","A2","Walk","Walk",0,0,0,"",5263.17013515778,168,10,5263.17013515778,0,2000,0,5.84796681684198
"N_101","B24","Walk","Walk",0,0,0,"",4232.93375389835,169,10,4232.93375389835,0,2000,0,4.70325972655372
"N_101","B25","Walk","Walk",0,0,0,"",4551.35187215495,170,10,4551.35187215495,0,2000,0,5.05705763572773
"N_1010","A11","Walk","Walk",0,0,0,"",5226.00544758349,171,10,5226.00544758349,0,2000,0,5.80667271953721
"N_1010","A10","Walk","Walk",0,0,0,"",5227.33044669483,172,10,5227.33044669483,0,2000,0,5.80814494077203
"N_10100","A1","Walk","Walk",0,0,0,"",4123.20287147646,173,10,4123.20287147646,0,2000,0,4.58133652386273
"N_10100","A2","Walk","Walk",0,0,0,"",5240.79704862832,174,10,5240.79704862832,0,2000,0,5.82310783180924
"N_10101","A1","Walk","Walk",0,0,0,"",4280.12011864995,175,10,4280.12011864995,0,2000,0,4.75568902072216
"N_10101","A2","Walk","Walk",0,0,0,"",5415.14393646927,176,10,5415.14393646927,0,2000,0,6.01682659607697
"N_10102","A1","Walk","Walk",0,0,0,"",4291.66258840473,177,10,4291.66258840473,0,2000,0,4.76851398711636
"N_10102","A2","Walk","Walk",0,0,0,"",5427.98093533183,178,10,5427.98093533183,0,2000,0,6.03108992814648
"N_10103","A1","Walk","Walk",0,0,0,"",4349.54076159883,179,10,4349.54076159883,0,2000,0,4.83282306844314
"N_10103","A2","Walk","Walk",0,0,0,"",5489.05534142025,180,10,5489.05534142025,0,2000,0,6.09895037935584
"N_10104","A1","Walk","Walk",0,0,0,"",4510.9179109296,181,10,4510.9179109296,0,2000,0,5.012131012144
"N_10104","A2","Walk","Walk",0,0,0,"",5667.56889447126,182,10,5667.56889447126,0,2000,0,6.29729877163473
"N_10105","A1","Walk","Walk",0,0,0,"",4554.31560354062,183,10,4554.31560354062,0,2000,0,5.06035067060069
"N_10105","A2","Walk","Walk",0,0,0,"",5711.28980259814,184,10,5711.28980259814,0,2000,0,6.34587755844238
"N_10106","D10","Walk","Walk",0,0,0,"",7162.68366947224,185,10,7162.68366947224,0,2000,0,7.95853741052471
"N_10106","A1","Walk","Walk",0,0,0,"",7890.03722261357,186,10,7890.03722261357,0,2000,0,8.76670802512619
"N_10107","D10","Walk","Walk",0,0,0,"",6552.59020163532,187,10,6552.59020163532,0,2000,0,7.28065577959481
"N_10107","A1","Walk","Walk",0,0,0,"",8691.73910752943,188,10,8691.73910752943,0,2000,0,9.65748789725492
"N_10108","D11","Walk","Walk",0,0,0,"",4522.6484613233,189,10,4522.6484613233,0,2000,0,5.02516495702589
"N_10109","D12","Walk","Walk",0,0,0,"",7336.60708664145,190,10,7336.60708664145,0,2000,0,8.15178565182384
"N_10109","D11","Walk","Walk",0,0,0,"",7644.25465276304,191,10,7644.25465276304,0,2000,0,8.49361628084783
"N_1011","A10","Walk","Walk",0,0,0,"",4974.39511903128,192,10,4974.39511903128,0,2000,0,5.52710568781254
"N_1011","A11","Walk","Walk",0,0,0,"",5082.37106423633,193,10,5082.37106423633,0,2000,0,5.64707896026259
"N_10110","F4","Walk","Walk",0,0,0,"",2283.97362874878,194,10,2283.97362874878,0,2000,0,2.53774847638753
"N_10110","F5","Walk","Walk",0,0,0,"",3597.98497096516,195,10,3597.98497096516,0,2000,0,3.99776107885017
"N_10111","F4","Walk","Walk",0,0,0,"",2285.40364218206,196,10,2285.40364218206,0,2000,0,2.53933738020229
"N_10111","F5","Walk","Walk",0,0,0,"",3595.19096103696,197,10,3595.19096103696,0,2000,0,3.9946566233744
"N_10112","F4","Walk","Walk",0,0,0,"",2291.30566229654,198,10,2291.30566229654,0,2000,0,2.54589518032949
"N_10112","F5","Walk","Walk",0,0,0,"",3612.29933619516,199,10,3612.29933619516,0,2000,0,4.01366592910573
"N_10113","F4","Walk","Walk",0,0,0,"",2295.55036305151,200,10,2295.55036305151,0,2000,0,2.55061151450168
"N_10113","F5","Walk","Walk",0,0,0,"",3612.9729241317,201,10,3612.9729241317,0,2000,0,4.01441436014633
"N_10114","F4","Walk","Walk",0,0,0,"",2299.26046690834,202,10,2299.26046690834,0,2000,0,2.55473385212038
"N_10114","F5","Walk","Walk",0,0,0,"",3592.56529020342,203,10,3592.56529020342,0,2000,0,3.99173921133713
"N_10115","F4","Walk","Walk",0,0,0,"",2305.26696596741,204,10,2305.26696596741,0,2000,0,2.56140773996379
"N_10115","F5","Walk","Walk",0,0,0,"",3602.07602614648,205,10,3602.07602614648,0,2000,0,4.00230669571832
"N_10116","D11","Walk","Walk",0,0,0,"",4493.39752952239,206,10,4493.39752952239,0,2000,0,4.99266392169154
"N_10117","B22","Walk","Walk",0,0,0,"",720.903199826523,207,10,720.903199826523,0,2000,0,0.801003555362803
"N_10117","B23","Walk","Walk",0,0,0,"",1452.21694843685,208,10,1452.21694843685,0,2000,0,1.61357438715206
"N_10117","B21","Walk","Walk",0,0,0,"",1774.23406042328,209,10,1774.23406042328,0,2000,0,1.97137117824809
"N_10118","B24","Walk","Walk",0,0,0,"",3411.68127261447,210,10,3411.68127261447,0,2000,0,3.79075696957163
"N_10118","B25","Walk","Walk",0,0,0,"",3545.59184765383,211,10,3545.59184765383,0,2000,0,3.93954649739314
"N_10119","B24","Walk","Walk",0,0,0,"",3446.2572525581,212,10,3446.2572525581,0,2000,0,3.82917472506456
"N_10119","B25","Walk","Walk",0,0,0,"",3546.63337199234,213,10,3546.63337199234,0,2000,0,3.94070374665816
"N_1012","A11","Walk","Walk",0,0,0,"",4585.44665202426,214,10,4585.44665202426,0,2000,0,5.0949407244714
"N_1012","A10","Walk","Walk",0,0,0,"",4610.72110079667,215,10,4610.72110079667,0,2000,0,5.12302344532964
"N_10120","B29","Walk","Walk",0,0,0,"",899.193737686774,216,10,899.193737686774,0,2000,0,0.999104152985305
"N_10120","B30","Walk","Walk",0,0,0,"",1029.23016301299,217,10,1029.23016301299,0,2000,0,1.14358907001444
"N_10120","B31","Walk","Walk",0,0,0,"",1070.04325840025,218,10,1070.04325840025,0,2000,0,1.18893695377805
"N_10120","B28","Walk","Walk",0,0,0,"",1448.10072979702,219,10,1448.10072979702,0,2000,0,1.60900081088558
"N_10121","B31","Walk","Walk",0,0,0,"",5237.53327846054,220,10,5237.53327846054,0,2000,0,5.81948142051171
"N_10121","B30","Walk","Walk",0,0,0,"",5621.31594183666,221,10,5621.31594183666,0,2000,0,6.24590660204074
"N_10122","B31","Walk","Walk",0,0,0,"",9333.33233875948,222,10,9333.33233875948,0,2000,0,10.3703692652883
"N_10122","B30","Walk","Walk",0,0,0,"",9717.6422776514,223,10,9717.6422776514,0,2000,0,10.7973803085016
"N_10126","B26","Walk","Walk",0,0,0,"",803.561254624942,224,10,803.561254624942,0,2000,0,0.892845838472158
"N_10126","B25","Walk","Walk",0,0,0,"",2266.87901784858,225,10,2266.87901784858,0,2000,0,2.5187544642762
"N_10127","B26","Walk","Walk",0,0,0,"",902.585523399615,226,10,902.585523399615,0,2000,0,1.00287280377735
"N_10127","B27","Walk","Walk",0,0,0,"",2374.44093363093,227,10,2374.44093363093,0,2000,0,2.63826770403437
"N_10128","B26","Walk","Walk",0,0,0,"",775.362419236717,228,10,775.362419236717,0,2000,0,0.861513799151908
"N_10128","B25","Walk","Walk",0,0,0,"",2235.05804357162,229,10,2235.05804357162,0,2000,0,2.48339782619068
"N_10129","B26","Walk","Walk",0,0,0,"",762.709528963821,230,10,762.709528963821,0,2000,0,0.847455032182023
"N_10129","B25","Walk","Walk",0,0,0,"",2220.50886926327,231,10,2220.50886926327,0,2000,0,2.46723207695919
"N_1013","A11","Walk","Walk",0,0,0,"",4568.02032076887,232,10,4568.02032076887,0,2000,0,5.07557813418763
