polyline_id,x,y,z,sequence_no
129,323779.71103610395,192206.4671414691,0,136
129,323771.2053303453,192350.99603998897,0,137
129,323753.7105082126,192643.38956969557,0,138
129,323749.3564074526,192736.25068697243,0,139
129,323740.22434327134,192878.23230205156,0,140
129,323735.6272260401,192946.00364221536,0,141
129,323725.13813535037,193090.1080548047,0,142
129,323717.8670021375,193148.57907861416,0,143
129,323707.8657192529,193200.85906816783,0,144
129,323698.33063482447,193239.034053115,0,145
129,323688.16797883017,193274.6615114942,0,146
129,323677.26360331057,193304.85583534936,0,147
129,323668.95915329445,193327.8081413172,0,148
129,323658.68680094153,193352.11189728678,0,149
129,323625.1776189938,193422.71783073983,0,150
129,323591.6278609821,193480.2230565966,0,151
129,323561.14967849106,193525.81861322152,0,152
129,323530.02363981074,193566.7574351454,0,153
129,323496.2043572503,193605.27998543385,0,154
129,323453.9284742138,193650.99079546842,0,155
129,323370.6695655588,193733.51830590496,0,156
129,323101.2141237117,194002.172060744,0,157
130,323101.2141237117,194002.172060744,0,1
130,323022.48559176084,194080.44004142232,0,2
130,322848.7681676912,194255.7907389951,0,3
130,322774.0517975058,194338.68512032993,0,4
130,322685.7554782662,194450.47007553198,0,5
130,322614.4734469503,194549.43136389594,0,6
130,322547.11855482217,194653.4619487271,0,7
130,322454.1684276598,194816.5905916461,0,8
130,322389.7548096707,194947.6845479253,0,9
130,322322.92968976987,195104.67254918723,0,10
130,322272.55485081434,195252.94934264832,0,11
130,322243.31281555933,195352.38698080863,0,12
130,322223.03802759293,195435.5258645829,0,13
130,322193.0212352139,195587.04382116807,0,14
130,322170.18743744434,195733.38352680975,0,15
130,322155.10685238277,195932.16314833128,0,16
130,322153.1008920988,195999.13332716623,0,17
130,322153.86401031236,196076.1797091361,0,18
130,322156.6161067027,196154.094639619,0,19
130,322165.6808804242,196339.08987735712,0,20
130,322176.06196136994,196526.6258571269,0,21
130,322195.3051867321,196878.84123014438,0,22
130,322196.20646833174,196969.8761128911,0,23
130,322191.0693100054,197042.31792179824,0,24
130,322182.98957647244,197095.80291354063,0,25
130,322174.19995191717,197129.7538307437,0,26
130,322156.30690866226,197183.3360583625,0,27
130,322135.7887264425,197232.6142118366,0,28
130,322118.99818466953,197267.08860616855,0,29
130,322099.6948990999,197299.92251255395,0,30
130,322073.1078409328,197336.15957326847,0,31
130,322049.04070331505,197366.0430686054,0,32
130,322012.02616635803,197401.1624704931,0,33
130,321957.25608434255,197442.78703781095,0,34
130,321924.5541472058,197461.32067909976,0,35
130,321887.2691395349,197477.7904590006,0,36
130,321839.50348860695,197496.47421265658,0,37
130,321794.37781369674,197512.2452243098,0,38
130,321643.6783490283,197550.94128454884,0,39
130,321540.2196590663,197578.73166983132,0,40
130,321470.04492823366,197594.64367531304,0,41
130,321314.7697439887,197631.72637204878,0,42
130,321269.6247401505,197645.3910561302,0,43
130,321241.4922489898,197655.77664722165,0,44
130,321208.15247091925,197670.54469945928,0,45
130,321159.0969805139,197697.68379781503,0,46
130,321134.39093708835,197714.91922526452,0,47
130,321110.21372763184,197733.37074716028,0,48
130,321080.9611911449,197760.75567485904,0,49
130,321050.4130546823,197796.25888560526,0,50
130,321027.77530452376,197830.79448089868,0,51
130,321010.3448731613,197860.94764783306,0,52
130,320977.54788941925,197929.56057001464,0,53
130,320947.36284027906,197992.48486301771,0,54
130,320915.68712786085,198044.09927315984,0,55
130,320885.87974963547,198084.59205016744,0,56
130,320844.37459174683,198134.52927127577,0,57
130,320779.9267535869,198197.02229610202,0,58
130,320725.1911444266,198240.8759179949,0,59
130,320666.53809300216,198280.32829707104,0,60
130,320643.0018479914,198293.77850786707,0,61
130,320612.2727141732,198310.96544289042,0,62
130,320581.60060997674,198325.2651506548,0,63
130,320537.1228494981,198344.81195676303,0,64
130,320484.79490585526,198362.66198142007,0,65
130,320400.9097101337,198383.82979466775,0,66
130,320335.31565655896,198392.15563610304,0,67
130,320284.14661863074,198396.89373967831,0,68
130,320232.9483353737,198398.7456988533,0,69
130,320186.9687807638,198397.43614371927,0,70
130,320142.2509252539,198393.22725850446,0,71
130,320101.4674193645,198386.5359625717,0,72
130,320054.10182220925,198375.91477253332,0,73
130,319981.63881284377,198352.11480913238,0,74
130,319901.18326230085,198321.1800455865,0,75
130,319847.09550891956,198301.41315222663,0,76
130,319806.94657819904,198289.49850393616,0,77
130,319750.956952736,198277.4127395219,0,78
130,319702.9538207942,198271.9075425777,0,79
130,319645.13958053914,198266.61399732667,0,80
130,319594.6064083711,198266.24270880478,0,81
130,319547.9816932173,198269.2736510694,0,82
130,319466.6625855011,198280.3214530686,0,83
130,319269.4604463016,198331.42036255775,0,84
130,319188.35586550244,198363.23145268005,0,85
130,319096.7982280267,198399.70324320486,0,86
130,318901.28562407976,198480.5501158573,0,87
130,318744.34478804516,198545.2366492648,0,88
130,318637.6789237647,198585.3120456913,0,89
130,318540.9510639265,198629.06089000765,0,90
130,318314.6222034952,198717.01493295433,0,91
130,318246.54800703493,198734.71059255346,0,92
130,318194.1260051138,198742.80629037035,0,93
130,318164.53648193757,198744.77988577884,0,94
130,318122.51407004514,198743.1081196603,0,95
130,318094.92881997366,198739.17648829115,0,96
130,318057.3845206116,198729.4642114371,0,97
130,317996.0246191251,198705.8998045174,0,98
130,317980.2036843972,198699.29210159287,0,99
130,317936.77054178645,198686.1999381984,0,100
130,317897.84871208423,198676.5028086364,0,101
130,317859.0476712298,198670.13551575242,0,102
130,317807.83764416864,198670.67106076333,0,103
130,317758.67340532993,198677.51425030502,0,104
130,317714.81282687763,198689.40959434988,0,105
130,317669.0170462881,198705.54461417897,0,106
130,317628.51109398605,198725.39947361744,0,107
130,317584.76742695057,198748.39735550055,0,108
130,317534.47499162506,198778.90325042506,0,109
130,317492.82216445706,198812.4275915858,0,110
130,317460.9228284879,198840.29817153697,0,111
130,317431.7804080102,198876.57822105705,0,112
130,317399.4112957398,198925.2166827018,0,113
130,317382.7359307191,198960.14453356224,0,114
130,317367.4404133549,199003.4962252882,0,115
130,317356.67138243123,199043.4694255334,0,116
130,317352.43002838717,199073.93638622374,0,117
130,317341.5333339624,199167.20559395393,0,118
130,317339.2107903629,199191.87880090278,0,119
130,317328.69762781245,199321.56204781472,0,120
130,317327.4955131421,199330.0130196806,0,121
130,317322.8078169598,199383.4680515623,0,122
130,317311.6813769649,199446.65052452817,0,123
130,317300.3821643459,199493.4023149418,0,124
130,317283.1673169337,199542.32599557264,0,125
130,317257.4440223031,199600.5548777486,0,126
130,317239.4623884213,199633.83142668864,0,127
131,479645.87086506374,210377.64205573493,0,1
131,479505.4484022288,210325.1420199423,0,2
131,479228.0691599982,210216.85354813683,0,3
131,479183.54803050164,210199.7489638946,0,4
131,479081.66994682135,210159.85946654584,0,5
131,478778.6747058953,210033.5634678488,0,6
131,478194.8793258092,209793.44190795696,0,7
131,478063.89094472333,209741.06200266536,0,8
131,478051.03217812197,209737.6030614485,0,9
131,477979.0912919379,209711.34997182805,0,10
131,477901.99313232495,209685.04634074742,0,11
131,477830.12836807105,209651.02303144548,0,12
131,477755.6955660263,209615.8646037997,0,13
131,477681.33904501493,209572.93529617603,0,14
131,477603.70849447284,209513.31928889666,0,15
131,477584.0281653623,209504.2419760697,0,16
131,477482.4838966583,209428.84607763842,0,17
131,477452.6536652779,209403.01384924146,0,18
131,477403.18616798345,209363.6639743386,0,19
131,477317.13139200956,209286.20243458467,0,20
131,477197.92507955304,209170.66428837087,0,21
131,477144.31001434627,209115.7306284532,0,22
131,477089.04057029367,209054.11909929884,0,23
131,476946.23902829696,208889.49853083634,0,24
131,476813.73544024385,208726.09184248504,0,25
131,476585.04260694765,208376.32300328652,0,26
131,476523.1139114509,208291.33379695212,0,27
131,476340.6178821741,208050.83560688078,0,28
131,476282.9282338954,207971.4413169112,0,29
131,476198.062376289,207857.36341267423,0,30
131,476114.75186865334,207759.956483041,0,31
131,476017.6842748411,207662.4172219783,0,32
131,475965.68393018626,207616.3903222877,0,33
131,475897.5312409219,207551.3320143433,0,34
132,475897.5312409219,207551.3320143433,0,1
132,475790.8085382671,207473.688170104,0,2
132,475690.8865069367,207403.88367788936,0,3
132,475646.4916018809,207371.25621886004,0,4
132,475595.23992952215,207336.34232061307,0,5
132,475552.47819745843,207312.6137356593,0,6
132,475253.1495031477,207145.4099941549,0,7
132,474805.8415908902,206895.75256670293,0,8
132,474135.2721814036,206519.65333317328,0,9
132,473797.4100513142,206328.8255678816,0,10
132,472896.6131374382,205824.09667006205,0,11
132,472723.81035467645,205725.8964283516,0,12
132,472681.07234455657,205697.74273392497,0,13
132,472583.7003946037,205625.78165318837,0,14
132,472489.940618699,205534.9798295314,0,15
132,472443.06503670197,205489.02423803156,0,16
132,472432.8586103658,205476.7166057768,0,17
132,472376.64592002984,205417.35151730556,0,18
132,472330.7209686768,205361.41257253673,0,19
132,472260.19416131405,205268.6070972134,0,20
132,472221.1165043478,205216.06280377993,0,21
132,472183.8399087852,205154.65278096162,0,22
132,472122.9629640974,205040.8414442272,0,23
132,472063.88573101297,204918.1646681903,0,24
132,472029.257742231,204849.0075995392,0,25
132,471924.93721704767,204594.90042042598,0,26
132,471738.7266878724,204171.27935438222,0,27
132,471599.700433619,203853.5727171691,0,28
132,471507.7284733682,203657.32066762535,0,29
132,471438.46069287066,203517.90195641486,0,30
132,471401.19998810586,203453.16534804512,0,31
132,471319.86599293165,203315.85870851015,0,32
132,471246.07933819614,203199.7172461002,0,33
132,470952.79917715996,202811.78666439618,0,34
132,470940.04633076536,202795.01691685937,0,35
132,470900.91721188696,202745.81024851004,0,36
132,470545.51120827836,202278.50381832122,0,37
132,470245.3682589034,201880.54709675492,0,38
132,468788.066474093,199991.25316693602,0,39
132,468625.5870756331,199774.43605561444,0,40
132,468316.653254769,199375.37080941498,0,41
132,468045.33477306576,199002.18072744107,0,42
132,467985.86837708036,198911.73284968184,0,43
132,467901.55670508975,198807.74728673356,0,44
132,467722.5027601469,198610.79195430258,0,45
132,467555.2986922828,198436.14842350144,0,46
133,467555.2986922828,198436.14842350144,0,1
133,467263.41078407416,198144.970997339,0,2
133,466995.0345561721,197920.62207962826,0,3
133,466860.0177023182,197804.0029953152,0,4
133,466783.06756100745,197742.2832644085,0,5
133,466537.40715467115,197576.9883170386,0,6
133,466462.91258177604,197529.72621118283,0,7
133,466159.6576156944,197352.85361398399,0,8
133,465517.02492978034,196989.9607154322,0,9
133,464810.9471523112,196587.73823166065,0,10
133,464298.5442982753,196288.19701473805,0,11
133,462563.647747653,195314.92375470235,0,12
133,462105.8783621853,195054.8222608684,0,13
133,461662.51711279637,194820.39692959626,0,14
133,461507.3539381283,194730.36026933952,0,15
133,460958.44227624685,194442.96772421923,0,16
133,460422.58731686894,194132.39894674372,0,17
133,460221.9920295647,194010.9517463925,0,18
133,460079.63799669576,193931.03419005184,0,19
133,459492.09883282764,193612.36324673373,0,20
133,459143.8771519742,193418.77186809812,0,21
133,458583.7568759714,193109.25819048824,0,22
133,458395.8782106281,193007.93768619487,0,23
133,457290.06309327105,192396.93586093618,0,24
133,457173.37017416186,192333.91249689052,0,25
133,457056.6834454377,192269.7806845437,0,26
133,456946.01644480025,192206.80447106663,0,27
133,456842.3591544832,192127.22676639282,0,28
133,456749.9460132171,192041.0701067751,0,29
133,456663.6406971539,191943.8560928549,0,30
133,456584.28850593284,191837.8111126767,0,31
133,456549.31352512154,191789.8188613161,0,32
133,456494.8282602951,191699.49717657562,0,33
133,456070.4473801007,191049.18638288998,0,34
133,455698.1510551254,190455.8912697811,0,35
134,455698.1510551254,190455.8912697811,0,1
134,455311.2829244991,189843.63863548354,0,2
134,454920.9924604778,189219.17002702045,0,3
134,454784.619082189,189002.83302139482,0,4
134,454718.1375983337,188896.8978092977,0,5
134,454534.85599953315,188608.0739620337,0,6
134,454360.7952234018,188354.84593135252,0,7
134,454276.22733580135,188245.45907568242,0,8
134,454212.9426478302,188173.96775862545,0,9
134,454123.2073666053,188063.43679309174,0,10
134,454033.44667621295,187956.2374277749,0,11
134,453926.46919192,187845.59041386287,0,12
134,453637.9754587527,187557.17852483405,0,13
134,453472.5888496314,187415.0534562449,0,14
134,453119.3423482666,187137.3236707763,0,15
134,453001.8029951451,187055.48431174437,0,16
134,452851.6262524118,186955.66379898897,0,17
134,452651.60761604,186832.19775287292,0,18
134,452488.4480379146,186738.95879922117,0,19
134,452335.52510921034,186661.33453675915,0,20
134,452216.95380512375,186602.81501569418,0,21
134,452065.69815799873,186532.97871182326,0,22
134,451763.8801995993,186417.74445224815,0,23
134,450917.76187777775,186086.92829753502,0,24
134,450702.78552365,186002.27349264018,0,25
134,450234.9867561098,185817.19685598247,0,26
134,450214.3464045383,185809.29357111096,0,27
134,449667.40060699184,185593.7703340083,0,28
134,449494.5433467331,185524.95783695913,0,29
134,449227.92029341316,185422.25548273363,0,30
134,448381.6032459734,185089.4925669616,0,31
134,448351.502653334,185077.09518321423,0,32
134,447666.828591168,184807.576710002,0,33
134,447508.55393887934,184745.55782075739,0,34
134,447276.2205382255,184667.55392910246,0,35
134,447155.7244406862,184631.3041736552,0,36
134,447098.8849707262,184619.8616853,0,37
134,446941.2326084118,184596.7155723482,0,38
134,446754.2309886564,184578.94931359857,0,39
134,446691.2891942436,184578.57568916242,0,40
134,446625.7541712114,184579.2974219695,0,41
134,446542.909191962,184591.01948246814,0,42
134,446410.92482668883,184601.34229773656,0,43
134,446310.84269214864,184611.85496361053,0,44
134,446200.3947439828,184625.63869671515,0,45
134,446068.39194836334,184639.29778917134,0,46
134,445938.1334783562,184649.63862707003,0,47
134,445784.64096584235,184652.07492651476,0,48
134,445659.627192243,184650.23851155458,0,49
134,445565.67859350273,184644.14299900754,0,50
134,445411.44562012714,184625.48820327283,0,51
134,445354.60364795185,184614.0583111657,0,52
134,445339.0966127852,184611.74854140755,0,53
134,445259.0193461667,184592.41403056172,0,54
134,445156.56863248907,184565.1804458484,0,55
134,445062.76484829444,184533.5568425941,0,56
134,444960.38879878935,184493.00368005678,0,57
134,444858.068642057,184442.46025178034,0,58
134,444767.7932340958,184396.42751874507,0,59
134,444718.81605737424,184366.17334189982,0,60
134,444689.6070616288,184347.13382011437,0,61
134,444570.24577822885,184259.86040287276,0,62
134,444442.3595278701,184154.7772895032,0,63
134,444366.94344395935,184072.19611781123,0,64
134,444270.99336755124,183960.63466910954,0,65
134,444230.7030605483,183918.22012080852,0,66
134,444154.5384922299,183814.54283789362,0,67
134,444075.10913732805,183677.54171965778,0,68
134,443948.1240434797,183408.1608052881,0,69
134,443875.5919920375,183270.09019466492,0,70
134,443844.88710942556,183208.85760122052,0,71
134,443750.1207125769,183036.24796826873,0,72
134,443724.52045174176,182987.2565582527,0,73
134,443692.87693547166,182939.34190632336,0,74
134,443585.8457117971,182799.97259447913,0,75
134,443538.7323482396,182741.98109640917,0,76
134,443440.9680493836,182641.52236792087,0,77
134,443375.75987796526,182580.10143910346,0,78
134,443307.0948120302,182519.77225722533,0,79
134,443220.3538392705,182452.68320009526,0,80
134,443146.4691453317,182400.09824580138,0,81
134,443029.5939071484,182322.8543903829,0,82
134,443004.673423775,182306.06514224294,0,83
134,442664.9681284048,182125.47388948305,0,84
134,442627.12096126017,182106.3954061259,0,85
134,442412.82808860875,182018.6421657774,0,86
134,442244.1479983324,181948.90266419813,0,87
135,442244.1479983324,181948.90266419813,0,1
135,441369.77970663866,181575.6725697823,0,2
135,441304.36602507136,181548.68430152113,0,3
135,441219.1364642897,181517.15201507838,0,4
135,441037.4620430581,181454.03177001842,0,5
135,440953.0756405454,181425.8373819683,0,6
135,440809.2464598088,181382.9029874981,0,7
135,440634.38607592985,181335.3702333327,0,8
135,440567.21415479656,181313.93006249092,0,9
135,440499.1450349425,181299.14706003547,0,10
135,440465.53881587676,181292.31308191028,0,11
135,440330.2507837359,181264.97418693066,0,12
135,440320.77378000907,181262.70525225627,0,13
135,440304.4018143136,181259.2908337165,0,14
135,440130.3247227237,181226.20593532224,0,15
135,439917.3959942378,181199.58905368525,0,16
135,439004.34001570306,181109.52811023904,0,17
135,438807.76103703695,181089.68347224325,0,18
135,438794.82205850456,181089.61971620008,0,19
135,438742.19262077194,181091.5810054995,0,20
135,438610.31304731563,181070.94968553836,0,21
135,438551.68337975914,181065.11143673206,0,22
135,438533.568753261,181065.02277330417,0,23
135,438500.79533271625,181063.7522681302,0,24
135,438441.25957600184,181066.79200423285,0,25
135,438356.65436961537,181080.81202788942,0,26
135,438315.20637706213,181089.49183699273,0,27
135,438274.61028235033,181100.39640269632,0,28
135,438234.0035202415,181113.52152371156,0,29
135,438199.4350558959,181126.67614360858,0,30
135,438117.3058614017,181164.0249278905,0,31
135,438041.18873651675,181206.9546065752,0,32
135,437990.14085266425,181238.90393693544,0,33
135,437923.54023288,181276.32967687817,0,34
135,437772.1843237215,181359.97733738093,0,35
135,437743.63972692157,181376.4934550103,0,36
135,437667.5266989939,181419.42677074732,0,37
135,437614.7618972139,181450.2601267798,0,38
135,437341.4508655165,181605.4974236623,0,39
135,437298.2238451952,181626.38634253218,0,40
135,437267.109360324,181639.5614176343,0,41
135,437192.8104517393,181664.74471477946,0,42
135,437150.48859044095,181676.75712015896,0,43
135,437090.0484378736,181689.79458602908,0,44
135,437012.373514916,181699.42088227667,0,45
135,436973.54915858473,181701.4588791189,0,46
135,436931.2903192038,181700.15035787734,0,47
135,436847.6351334757,181697.53803215126,0,48
135,436508.7629815632,181673.75551085337,0,49
135,436498.4125665189,181673.70752638107,0,50
135,436375.95829422225,181667.5898642531,0,51
135,436255.22380054486,181662.59222526028,0,52
135,436252.63619312056,181662.58031118658,0,53
135,436131.9117417794,181655.36421136442,0,54
135,436010.32454024337,181648.14601790826,0,55
135,435944.786901264,181644.51596764734,0,56
135,435773.14187303744,181643.73427731675,0,57
135,435766.24157003703,181643.702930813,0,58
135,435721.3644175452,181649.05020670206,0,59
135,435690.2778501787,181656.6806325941,0,60
135,435637.5877555728,181673.0949658977,0,61
135,435631.5349415062,181676.39817021182,0,62
135,435609.06386377296,181686.28830648254,0,63
135,435571.8746267064,181708.32419107537,0,64
135,435548.51111283415,181724.87166330506,0,65
135,435526.00521533936,181742.53327375604,0,66
135,435488.771442891,181774.5611441486,0,67
135,435394.3621248033,181861.84193739836,0,68
135,435367.5144831163,181886.14568520623,0,69
135,435340.65704096935,181912.66988058877,0,70
135,435265.2906302477,181985.60513972674,0,71
135,435248.83354112424,182001.07424377103,0,72
135,435225.4765402521,182016.51251026528,0,73
135,435190.8724579957,182039.67196859745,0,74
135,435165.79565812426,182053.99252642205,0,75
135,435125.17429425154,182072.68460183247,0,76
135,435100.98990437784,182080.34814795974,0,77
135,435075.0904746889,182085.7837280922,0,78
135,435038.8461553467,182090.06314971994,0,79
135,435013.82410073373,182092.17223599344,0,80
135,434962.0747749836,182091.94227527134,0,81
135,434953.4498872104,182091.90398155167,0,82
135,434942.23260614416,182092.964391847,0,83
135,434906.88041443157,182090.58718070557,0,84
135,434784.44131558907,182082.2739072957,0,85
135,434760.29650130804,182081.05707544062,0,86
135,434726.6691852529,182078.68828918636,0,87
135,434664.5796633135,182076.19428567804,0,88
135,434530.92284414097,182068.94577672434,0,89
135,434448.1431068573,182064.14236811327,0,90
135,434405.8858584196,182062.84739948635,0,91
135,434371.3910259936,182061.58654008267,0,92
135,434359.31613654766,182061.5338373946,0,93
135,434335.1711986997,182060.318309275,0,94
135,434304.1311516354,182057.962611705,0,95
135,434244.63848240225,182053.26283705691,0,96
135,434182.5582634986,182048.55227819708,0,97
135,434118.7433628172,182046.05509052015,0,98
135,434055.78611608245,182044.67232901254,0,99
135,433990.2461597421,182042.1687218739,0,100
135,433927.303215102,182037.45645239262,0,101
135,433869.53516882274,182032.7669454271,0,102
135,433842.80735933967,182030.43161870164,0,103
135,433772.9499834369,182029.02146392892,0,104
135,433736.72040815256,182029.97634329644,0,105
135,433666.8820013991,182024.1264153422,0,106
135,433626.3494206909,182022.84300670857,0,107
135,433584.93065376393,182027.10702094925,0,108
135,433542.63051910396,182035.8082935376,0,109
135,433496.8663336973,182047.825651774,0,110
135,433457.9833568537,182064.31330944021,0,111
135,433445.88960797945,182068.70272300416,0,112
135,433419.9536088587,182083.02517860083,0,113
135,433401.7989366663,182092.93993079028,0,114
135,433373.27093083854,182108.3617437829,0,115
135,433336.08998129517,182130.40821343573,0,116
135,433315.338678756,182142.5325698449,0,117
135,433255.68666021206,182175.58636005168,0,118
135,433232.34816599655,182187.70000836725,0,119
135,433190.8368871262,182214.1696858984,0,120
135,433171.82033234765,182224.08133620227,0,121
135,433157.98801563354,182231.79446523223,0,122
135,433087.96436991036,182270.3568527876,0,123
135,433076.7242860068,182276.97081993087,0,124
135,433048.1975855734,182292.39381861893,0,125
135,433007.57786824874,182312.20701110654,0,126
135,432968.6739832129,182334.24799694898,0,127
135,432948.7908919675,182345.26675780493,0,128
135,432897.4039164053,182382.57661915701,0,129
135,432812.54426412546,182442.83939751115,0,130
135,432650.78600284515,182516.3282490701,0,131
135,432518.668972419,182492.68929769777,0,132
135,432425.461138049,182424.02760070635,0,133
135,431706.4431699002,181712.12680467393,0,134
135,431637.3367643658,181673.3250056157,0,135
135,431313.3479795722,181677.2478157952,0,136
136,431313.3479795722,181677.2478157952,0,1
136,430633.19800657115,181640.93340941396,0,2
136,430535.71827389125,181643.88536239802,0,3
136,430465.8527063143,181643.61472988932,0,4
136,430384.8512563599,181623.3182115521,0,5
136,430340.92160021665,181607.60607352707,0,6
136,430288.4133086798,181579.64902604517,0,7
136,430251.413447196,181556.19268108593,0,8
136,430213.5806343322,181524.96194790688,0,9
136,430181.7939119312,181491.53418214206,0,10
136,430152.6158497448,181452.56556162788,0,11
136,430132.03763871855,181420.29112908343,0,12
136,430116.6346534896,181388.0365458012,0,13
136,430103.81924941693,181355.7918880062,0,14
136,430092.7585842576,181315.78259668118,0,15
136,430087.6722228739,181292.44907095717,0,16
136,430080.96245696425,181242.46467862875,0,17
136,430078.489208571,181212.47997985868,0,18
136,430058.54147868557,181014.78925383426,0,19
136,430051.01950492413,180951.47950203388,0,20
136,430040.89260377316,180892.60060469664,0,21
136,430034.10596548935,180862.5994955789,0,22
136,430015.3736771544,180798.13686451255,0,23
136,430003.4448932488,180759.23464788773,0,24
136,429994.89888876764,180738.10842497848,0,25
136,429978.62289370777,180708.0712388951,0,26
136,429946.0325339551,180657.9885646352,0,27
136,429901.3815002631,180603.41945992532,0,28
136,429894.5055717422,180596.73220006085,0,29
136,429859.2673068081,180562.1825452569,0,30
136,429820.56127599045,180532.06068939215,0,31
136,429737.96394366224,180474.01836087438,0,32
136,429663.091810331,180425.99773313943,0,33
136,429368.8158452809,180221.72977066252,0,34
136,429330.95242267626,180196.05426806287,0,35
136,429127.00658709346,180056.52350408633,0,36
136,429023.743017642,179985.09009019667,0,37
136,428973.8318932647,179950.49041869276,0,38
136,428949.74093229964,179932.63878642386,0,39
136,428932.53536666493,179919.25328043808,0,40
136,428915.3215906041,179908.08816244896,0,41
136,428663.20488450205,179725.09547957717,0,42
136,428631.3760304601,179699.44535552384,0,43
136,428578.91339214524,179653.73706048453,0,44
136,428541.0889176093,179615.85347686138,0,45
136,428487.8106182656,179556.820582631,0,46
136,428444.87276538037,179501.15596444634,0,47
136,428417.4122476527,179459.97986642105,0,48
136,428386.5523302596,179404.3591706667,0,49
136,428363.42109716317,179358.75812586234,0,50
136,428308.64156329556,179236.4403883139,0,51
136,428291.5290874382,179196.4121501674,0,52
136,428280.4082757874,179169.72771371691,0,53
136,428254.70321843337,179119.67703134855,0,54
136,428229.84473664564,179074.07022324207,0,55
136,428059.175853437,178783.7016845231,0,56
136,427925.36608336476,178558.96863088946,0,57
136,427698.01556227426,178185.1438303057,0,58
136,427684.27912228485,178165.11222754675,0,59
136,427545.28202922206,177937.03729247587,0,60
137,427545.28202922206,177937.03729247587,0,1
137,427442.30110991676,177772.3707733648,0,2
137,427312.7366858621,177557.6552741071,0,3
137,426992.6611637359,177025.8854333046,0,4
137,426869.9576992868,176816.75212549057,0,5
137,426840.80631498963,176760.03359282133,0,6
137,426805.7224881777,176671.09978766853,0,7
137,426779.20841458347,176599.95815086854,0,8
137,426754.43136355386,176525.49197917985,0,9
137,426734.8287128892,176452.1536356745,0,10
137,426728.0142426896,176425.48622734152,0,11
137,426716.9782724765,176371.0500476502,0,12
137,426706.81655734417,176313.28631979815,0,13
137,426692.51956933347,176202.22005586178,0,14
137,426684.24915203993,176095.6149687619,0,15
137,426679.8647424862,175606.0120644039,0,16
137,426674.6952403288,175093.09345129845,0,17
137,426673.1002429423,175054.231935231,0,18
137,426662.72350684105,174549.06764816836,0,19
137,426616.22874215123,173745.14586235955,0,20
137,426609.5501397195,173677.40288705332,0,21
137,426601.93306432094,173631.860174918,0,22
137,426592.6789495258,173559.6678601615,0,23
137,426538.26456784405,173308.5860218435,0,24
137,426484.6914947001,173063.05840102673,0,25
137,426475.48407626466,172976.43429528363,0,26
137,426465.34958937945,172908.67997290025,0,27
137,426457.0015448596,172823.1689771834,0,28
137,426449.71424693125,172678.82266258827,0,29
137,426448.087773231,172648.84267190506,0,30
137,426446.4389398199,172625.52361558852,0,31
137,426435.1425195035,172389.02005492305,0,32
137,426434.4502075044,172337.9500481887,0,33
137,426426.2574796769,172205.81272967078,0,34
137,426412.8457506424,172084.75963942392,0,35
138,426412.8457506424,172084.75963942392,0,1
138,426391.7875704037,171925.93536797038,0,2
138,426369.8092019865,171783.76062152168,0,3
138,426345.1426708364,171670.4412978199,0,4
138,426343.4487952346,171660.44415179448,0,5
138,426334.1120064503,171611.5656986295,0,6
138,426326.4912631693,171566.02348730317,0,7
138,426201.73833469104,170902.84007663876,0,8
138,426161.038801469,170674.0114332933,0,9
138,426148.43613074324,170567.3940625344,0,10
138,426142.8867572076,170417.50381776516,0,11
138,426144.98237956996,170306.4946205956,0,12
138,426147.68415598344,170273.19874144052,0,13
138,426151.3086488955,170222.14334829018,0,14
138,426161.9503556913,170138.91657512903,0,15
138,426169.0117910721,170093.42341352138,0,16
138,426196.2137988107,169965.8452669591,0,17
138,426248.63405901444,169788.39395137067,0,18
138,426341.98049903,169514.4957877349,0,19
138,426438.80755760043,169235.05976453365,0,20
138,426524.35808302154,168971.129373021,0,21
138,426540.10675090464,168912.3439905678,0,22
138,426555.9005068499,168840.23690813375,0,23
138,426570.01527006336,168753.69216688175,0,24
138,426574.54449118825,168691.53862103124,0,25
138,426576.5305203784,168614.9444760168,0,26
138,426571.6010552075,168539.4372008587,0,27
138,426564.8986582361,168477.24584992643,0,28
138,426485.22777708055,168017.37335284165,0,29
138,426451.26964939735,167837.41427841663,0,30
138,426357.9193262142,167329.76135126085,0,31
138,426290.08944773616,166939.8713242793,0,32
138,426251.8640263283,166741.02679549166,0,33
138,426221.32950787497,166567.74159150876,0,34
138,426177.3383243077,166282.28668964654,0,35
138,426173.1498057428,166242.30737209955,0,36
138,426163.1914273973,166117.93750073898,0,37
138,426160.20931610675,165974.71826025788,0,38
138,426160.4566727998,165639.45396334637,0,39
138,426160.08040981134,164449.3746695816,0,40
138,426160.17241509625,164421.6213277758,0,41
138,426160.4340976619,164081.91770131708,0,42
138,426154.4603389114,163275.9333925335,0,43
139,426154.4603389114,163275.9333925335,0,1
139,426162.35925447993,162979.5515079981,0,2
139,426167.74917988287,162918.5115597397,0,3
139,426173.95960431074,162870.7960470977,0,4
139,426184.5299283418,162811.99358912295,0,5
139,426301.8559227067,162111.88474460156,0,6
139,426307.21417682583,162060.83615923356,0,7
139,426310.9282266661,161984.24888687188,0,8
139,426311.1391412455,161920.97162703838,0,9
139,426308.7559399183,161857.68572990855,0,10
139,426284.5296496822,161602.27302328037,0,11
139,425929.889185435,159788.24736056407,0,12
139,425838.7581844587,159354.99648665029,0,13
